FileFormat,CSV
Year,2021
Month,05
Day,03
Hour,18
Minute,48
Second,52
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2968"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,Altitude,gpsalt
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m,m
Data,1604.0, 472.85,-5.33,35.10, 11.85, 35.88, 40.63965,-105.16028,, 6042.7
Data,1605.0, 472.66,-5.34,35.00, 12.10, 36.09, 40.63974,-105.16020,, 6045.0
Data,1606.0, 472.50,-5.35,35.00, 12.31, 33.40, 40.63983,-105.16011,, 6048.1
Data,1607.0, 472.33,-5.34,35.00, 12.22, 32.63, 40.63993,-105.16004,, 6051.0
Data,1608.0, 472.17,-5.36,35.00, 11.90, 32.31, 40.64002,-105.15996,, 6053.8
Data,1609.0, 472.02,-5.35,35.00, 11.45, 32.78, 40.64010,-105.15989,, 6056.1
Data,1610.0, 471.87,-5.37,35.00, 11.48, 33.50, 40.64019,-105.15982,, 6058.6
Data,1611.0, 471.67,-5.39,34.90, 11.92, 32.91, 40.64028,-105.15974,, 6061.1
Data,1612.0, 471.52,-5.41,34.80, 12.19, 30.40, 40.64037,-105.15966,, 6063.6
Data,1613.0, 471.34,-5.45,34.80, 12.41, 29.85, 40.64047,-105.15959,, 6066.0
Data,1614.0, 471.17,-5.46,34.80, 11.76, 29.05, 40.64056,-105.15952,, 6068.4
Data,1615.0, 471.00,-5.50,34.70, 11.43, 30.35, 40.64065,-105.15945,, 6071.1
Data,1616.0, 470.86,-5.49,34.70, 11.76, 32.02, 40.64073,-105.15937,, 6073.5
Data,1617.0, 470.73,-5.49,34.60, 11.97, 31.79, 40.64083,-105.15930,, 6076.1
Data,1618.0, 470.54,-5.53,34.60, 12.13, 31.45, 40.64092,-105.15922,, 6078.8
Data,1619.0, 470.37,-5.56,34.60, 11.64, 30.66, 40.64101,-105.15916,, 6081.1
Data,1620.0, 470.26,-5.59,34.60, 11.10, 31.10, 40.64110,-105.15909,, 6083.2
Data,1621.0, 470.11,-5.60,34.50, 11.10, 32.47, 40.64119,-105.15902,, 6085.5
Data,1622.0, 469.90,-5.62,34.40, 11.46, 33.83, 40.64127,-105.15895,, 6088.1
Data,1623.0, 469.71,-5.66,34.40, 11.93, 31.98, 40.64136,-105.15887,, 6091.3
Data,1624.0, 469.58,-5.72,34.40, 12.06, 28.61, 40.64146,-105.15880,, 6094.5
Data,1625.0, 469.44,-5.74,34.40, 11.99, 27.35, 40.64155,-105.15874,, 6097.2
Data,1626.0, 469.25,-5.75,34.40, 11.40, 29.24, 40.64164,-105.15867,, 6099.7
Data,1627.0, 469.08,-5.75,34.40, 11.37, 29.82, 40.64173,-105.15860,, 6102.1
Data,1628.0, 468.93,-5.79,34.30, 11.60, 30.49, 40.64182,-105.15854,, 6104.6
Data,1629.0, 468.73,-5.82,34.30, 12.12, 29.96, 40.64191,-105.15846,, 6107.4
Data,1630.0, 468.55,-5.91,34.30, 12.39, 30.18, 40.64201,-105.15839,, 6110.1
Data,1631.0, 468.44,-5.92,34.30, 12.24, 30.06, 40.64210,-105.15832,, 6112.7
Data,1632.0, 468.26,-5.95,34.40, 12.23, 31.92, 40.64220,-105.15825,, 6115.3
Data,1633.0, 468.10,-5.99,34.30, 12.47, 33.75, 40.64229,-105.15817,, 6117.6
Data,1634.0, 467.93,-6.01,34.30, 12.89, 34.42, 40.64238,-105.15808,, 6120.0
Data,1635.0, 467.72,-6.05,34.20, 12.83, 33.76, 40.64248,-105.15800,, 6122.9
Data,1636.0, 467.53,-6.07,34.20, 12.72, 32.05, 40.64257,-105.15792,, 6125.1
Data,1637.0, 467.34,-6.08,34.20, 12.12, 31.80, 40.64267,-105.15785,, 6127.9
Data,1638.0, 467.23,-6.12,34.20, 12.17, 32.06, 40.64276,-105.15777,, 6129.8
Data,1639.0, 467.05,-6.15,34.10, 12.23, 32.74, 40.64285,-105.15769,, 6132.5
Data,1640.0, 466.86,-6.20,34.10, 12.49, 31.96, 40.64294,-105.15761,, 6135.1
Data,1641.0, 466.73,-6.19,34.20, 12.40, 30.00, 40.64304,-105.15754,, 6137.4
Data,1642.0, 466.61,-6.19,34.20, 11.98, 30.52, 40.64313,-105.15747,, 6140.3
Data,1643.0, 466.39,-6.21,34.20, 12.05, 32.04, 40.64322,-105.15739,, 6142.9
Data,1644.0, 466.21,-6.26,34.10, 12.12, 33.24, 40.64331,-105.15731,, 6145.6
Data,1645.0, 466.06,-6.27,34.10, 12.18, 33.14, 40.64341,-105.15723,, 6148.4
Data,1646.0, 465.86,-6.27,34.10, 12.25, 31.61, 40.64350,-105.15716,, 6150.9
Data,1647.0, 465.71,-6.28,34.10, 11.86, 31.84, 40.64359,-105.15709,, 6153.3
Data,1648.0, 465.62,-6.26,34.10, 12.16, 34.43, 40.64368,-105.15701,, 6155.4
Data,1649.0, 465.47,-6.27,34.00, 12.29, 36.65, 40.64377,-105.15692,, 6157.8
Data,1650.0, 465.34,-6.27,34.00, 12.66, 37.23, 40.64386,-105.15683,, 6160.3
Data,1651.0, 465.17,-6.26,34.00, 13.06, 35.43, 40.64396,-105.15674,, 6162.7
Data,1652.0, 465.02,-6.26,33.90, 13.23, 33.61, 40.64406,-105.15666,, 6165.0
Data,1653.0, 464.89,-6.25,33.90, 13.32, 34.24, 40.64415,-105.15657,, 6167.0
Data,1654.0, 464.74,-6.29,33.90, 12.91, 35.17, 40.64425,-105.15648,, 6169.5
Data,1655.0, 464.52,-6.34,33.80, 12.88, 37.17, 40.64434,-105.15639,, 6172.4
Data,1656.0, 464.40,-6.35,33.80, 12.84, 37.37, 40.64443,-105.15630,, 6174.9
Data,1657.0, 464.21,-6.36,33.70, 13.25, 37.25, 40.64453,-105.15620,, 6177.5
Data,1658.0, 464.04,-6.39,33.70, 13.34, 36.10, 40.64462,-105.15611,, 6180.1
Data,1659.0, 463.88,-6.40,33.70, 13.37, 34.49, 40.64473,-105.15602,, 6182.7
Data,1660.0, 463.73,-6.41,33.70, 12.95, 32.99, 40.64482,-105.15594,, 6185.3
Data,1661.0, 463.64,-6.48,33.70, 12.83, 33.55, 40.64492,-105.15585,, 6187.8
Data,1662.0, 463.49,-6.49,33.70, 12.91, 35.44, 40.64501,-105.15577,, 6190.1
Data,1663.0, 463.32,-6.52,33.70, 12.91, 37.92, 40.64510,-105.15567,, 6192.8
Data,1664.0, 463.14,-6.55,33.70, 13.31, 38.12, 40.64520,-105.15557,, 6195.3
Data,1665.0, 462.95,-6.60,33.70, 13.47, 36.62, 40.64529,-105.15548,, 6197.5
Data,1666.0, 462.82,-6.60,33.70, 13.42, 35.28, 40.64540,-105.15538,, 6200.2
Data,1667.0, 462.67,-6.65,33.80, 13.48, 34.61, 40.64550,-105.15530,, 6202.5
Data,1668.0, 462.50,-6.66,33.80, 12.93, 34.58, 40.64559,-105.15521,, 6205.1
Data,1669.0, 462.36,-6.69,33.80, 12.74, 35.31, 40.64568,-105.15512,, 6207.5
Data,1670.0, 462.18,-6.72,33.90, 12.94, 36.11, 40.64578,-105.15503,, 6209.9
Data,1671.0, 462.04,-6.79,33.80, 12.95, 37.91, 40.64587,-105.15494,, 6212.4
Data,1672.0, 461.85,-6.79,33.90, 13.58, 38.50, 40.64596,-105.15484,, 6215.3
Data,1673.0, 461.71,-6.80,33.90, 13.64, 36.14, 40.64606,-105.15474,, 6218.0
Data,1674.0, 461.56,-6.79,33.90, 13.67, 35.56, 40.64617,-105.15465,, 6220.6
Data,1675.0, 461.40,-6.82,33.90, 13.53, 35.73, 40.64627,-105.15456,, 6222.9
Data,1676.0, 461.24,-6.83,34.00, 13.07, 37.38, 40.64636,-105.15447,, 6225.4
Data,1677.0, 461.07,-6.86,34.00, 13.07, 37.58, 40.64645,-105.15437,, 6228.2
Data,1678.0, 460.95,-6.87,34.00, 13.08, 38.59, 40.64654,-105.15427,, 6231.1
Data,1679.0, 460.76,-6.89,34.00, 13.24, 39.99, 40.64663,-105.15417,, 6233.5
Data,1680.0, 460.60,-6.89,34.00, 13.57, 39.18, 40.64673,-105.15407,, 6236.3
Data,1681.0, 460.46,-6.93,34.00, 13.79, 36.89, 40.64683,-105.15397,, 6238.4
Data,1682.0, 460.30,-6.90,34.00, 14.02, 36.50, 40.64693,-105.15387,, 6240.9
Data,1683.0, 460.13,-6.94,34.00, 14.01, 35.77, 40.64703,-105.15378,, 6243.5
Data,1684.0, 460.02,-6.93,34.00, 13.83, 35.43, 40.64713,-105.15368,, 6246.1
Data,1685.0, 459.83,-6.94,34.00, 13.34, 35.51, 40.64723,-105.15360,, 6249.2
Data,1686.0, 459.67,-6.96,34.00, 13.45, 36.51, 40.64733,-105.15350,, 6251.8
Data,1687.0, 459.49,-6.99,34.00, 13.50, 38.73, 40.64742,-105.15340,, 6254.5
Data,1688.0, 459.29,-7.02,34.00, 13.30, 39.46, 40.64751,-105.15330,, 6257.2
Data,1689.0, 459.16,-7.04,34.00, 13.32, 39.02, 40.64761,-105.15320,, 6259.6
Data,1690.0, 458.97,-7.02,34.00, 13.38, 39.47, 40.64770,-105.15310,, 6262.1
Data,1691.0, 458.81,-7.07,34.00, 13.29, 39.13, 40.64780,-105.15300,, 6265.0
Data,1692.0, 458.65,-7.07,34.00, 13.17, 38.88, 40.64789,-105.15291,, 6267.6
Data,1693.0, 458.49,-7.09,34.00, 12.70, 38.01, 40.64798,-105.15281,, 6269.9
Data,1694.0, 458.34,-7.13,34.00, 12.21, 39.20, 40.64807,-105.15272,, 6272.6
Data,1695.0, 458.15,-7.16,34.00, 12.38, 41.29, 40.64815,-105.15263,, 6275.4
Data,1696.0, 458.00,-7.16,34.00, 12.57, 42.42, 40.64823,-105.15253,, 6278.2
Data,1697.0, 457.88,-7.19,34.00, 12.90, 42.24, 40.64832,-105.15243,, 6280.7
Data,1698.0, 457.70,-7.19,33.90, 13.19, 42.42, 40.64840,-105.15232,, 6283.2
Data,1699.0, 457.56,-7.23,33.90, 13.56, 42.27, 40.64850,-105.15221,, 6285.7
Data,1700.0, 457.41,-7.24,33.90, 13.56, 41.71, 40.64859,-105.15211,, 6288.1
Data,1701.0, 457.23,-7.27,33.90, 13.42, 40.16, 40.64868,-105.15200,, 6290.4
Data,1702.0, 457.07,-7.28,33.90, 13.05, 39.45, 40.64877,-105.15191,, 6293.0
Data,1703.0, 456.94,-7.31,33.90, 12.84, 39.87, 40.64886,-105.15181,, 6295.6
Data,1704.0, 456.78,-7.32,33.90, 12.99, 40.66, 40.64895,-105.15171,, 6298.9
Data,1705.0, 456.62,-7.36,33.90, 12.98, 40.84, 40.64903,-105.15161,, 6301.5
Data,1706.0, 456.50,-7.38,33.90, 12.91, 40.58, 40.64912,-105.15151,, 6304.1
Data,1707.0, 456.31,-7.41,34.00, 12.99, 41.26, 40.64921,-105.15141,, 6306.4
Data,1708.0, 456.17,-7.41,34.00, 13.35, 41.92, 40.64929,-105.15130,, 6309.0
Data,1709.0, 455.95,-7.41,34.00, 13.48, 41.60, 40.64939,-105.15119,, 6312.1
Data,1710.0, 455.81,-7.42,34.00, 13.26, 40.13, 40.64948,-105.15109,, 6314.8
Data,1711.0, 455.65,-7.42,34.00, 13.22, 39.66, 40.64958,-105.15099,, 6317.0
Data,1712.0, 455.48,-7.45,34.10, 13.04, 38.96, 40.64967,-105.15090,, 6319.6
Data,1713.0, 455.36,-7.45,34.10, 12.47, 39.94, 40.64976,-105.15081,, 6321.8
Data,1714.0, 455.23,-7.51,34.20, 12.05, 40.68, 40.64984,-105.15071,, 6324.1
Data,1715.0, 455.04,-7.49,34.20, 12.02, 41.68, 40.64992,-105.15062,, 6326.6
Data,1716.0, 454.89,-7.49,34.20, 12.24, 42.33, 40.65000,-105.15051,, 6329.1
Data,1717.0, 454.72,-7.52,34.20, 12.64, 42.80, 40.65008,-105.15041,, 6332.0
Data,1718.0, 454.58,-7.56,34.20, 13.05, 42.14, 40.65017,-105.15031,, 6335.3
Data,1719.0, 454.40,-7.53,34.30, 13.12, 41.28, 40.65026,-105.15020,, 6337.4
Data,1720.0, 454.29,-7.55,34.30, 13.34, 40.93, 40.65035,-105.15010,, 6339.9
Data,1721.0, 454.11,-7.56,34.40, 13.30, 40.66, 40.65044,-105.15000,, 6342.4
Data,1722.0, 453.97,-7.57,34.40, 12.56, 41.24, 40.65053,-105.14990,, 6345.2
Data,1723.0, 453.78,-7.57,34.40, 12.54, 42.66, 40.65061,-105.14980,, 6347.6
Data,1724.0, 453.64,-7.57,34.40, 12.60, 44.85, 40.65069,-105.14970,, 6350.1
Data,1725.0, 453.49,-7.56,34.30, 12.99, 45.22, 40.65077,-105.14959,, 6352.7
Data,1726.0, 453.38,-7.58,34.30, 13.01, 43.29, 40.65086,-105.14948,, 6355.4
Data,1727.0, 453.23,-7.58,34.30, 12.94, 40.53, 40.65095,-105.14938,, 6358.0
Data,1728.0, 453.03,-7.56,34.30, 12.96, 37.59, 40.65104,-105.14928,, 6360.4
Data,1729.0, 452.89,-7.57,34.30, 12.80, 37.84, 40.65113,-105.14919,, 6362.8
Data,1730.0, 452.74,-7.57,34.30, 12.64, 39.48, 40.65122,-105.14910,, 6365.1
Data,1731.0, 452.58,-7.58,34.30, 12.51, 41.61, 40.65130,-105.14900,, 6367.6
Data,1732.0, 452.36,-7.56,34.20, 12.51, 43.75, 40.65139,-105.14890,, 6369.9
Data,1733.0, 452.22,-7.58,34.10, 13.05, 44.63, 40.65147,-105.14880,, 6372.2
Data,1734.0, 452.06,-7.56,34.10, 13.18, 44.14, 40.65156,-105.14869,, 6374.9
Data,1735.0, 451.91,-7.57,34.00, 12.97, 42.98, 40.65164,-105.14858,, 6377.6
Data,1736.0, 451.71,-7.56,34.00, 12.86, 41.50, 40.65173,-105.14848,, 6379.9
Data,1737.0, 451.58,-7.60,33.90, 12.67, 41.17, 40.65182,-105.14839,, 6382.1
Data,1738.0, 451.44,-7.58,33.90, 12.47, 41.59, 40.65190,-105.14829,, 6384.7
Data,1739.0, 451.28,-7.60,33.90, 12.49, 41.62, 40.65198,-105.14819,, 6387.3
Data,1740.0, 451.10,-7.60,33.80, 12.80, 41.62, 40.65207,-105.14809,, 6390.1
Data,1741.0, 450.97,-7.63,33.70, 13.41, 40.54, 40.65216,-105.14798,, 6393.0
Data,1742.0, 450.78,-7.63,33.70, 13.15, 38.78, 40.65225,-105.14788,, 6396.0
Data,1743.0, 450.61,-7.63,33.70, 12.99, 37.17, 40.65235,-105.14779,, 6398.4
Data,1744.0, 450.46,-7.63,33.70, 12.75, 39.15, 40.65244,-105.14770,, 6400.7
Data,1745.0, 450.32,-7.66,33.60, 12.73, 42.10, 40.65252,-105.14760,, 6403.7
Data,1746.0, 450.15,-7.66,33.60, 12.71, 44.49, 40.65260,-105.14749,, 6406.2
Data,1747.0, 450.02,-7.67,33.60, 12.88, 44.75, 40.65268,-105.14738,, 6409.1
Data,1748.0, 449.84,-7.67,33.50, 13.16, 43.51, 40.65277,-105.14727,, 6412.0
Data,1749.0, 449.72,-7.66,33.50, 13.24, 41.90, 40.65286,-105.14717,, 6414.5
Data,1750.0, 449.54,-7.63,33.50, 12.76, 40.74, 40.65294,-105.14707,, 6417.2
Data,1751.0, 449.40,-7.68,33.50, 12.31, 41.79, 40.65303,-105.14697,, 6419.9
Data,1752.0, 449.25,-7.67,33.40, 12.65, 43.18, 40.65311,-105.14687,, 6422.6
Data,1753.0, 449.10,-7.63,33.40, 13.11, 43.41, 40.65319,-105.14677,, 6425.1
Data,1754.0, 448.89,-7.61,33.30, 12.98, 41.53, 40.65328,-105.14666,, 6427.8
Data,1755.0, 448.71,-7.61,33.30, 12.73, 39.52, 40.65337,-105.14657,, 6430.4
Data,1756.0, 448.60,-7.63,33.30, 12.43, 41.22, 40.65346,-105.14647,, 6432.9
Data,1757.0, 448.45,-7.64,33.20, 12.64, 42.46, 40.65354,-105.14637,, 6435.3
Data,1758.0, 448.24,-7.66,33.10, 12.91, 43.01, 40.65362,-105.14627,, 6438.2
Data,1759.0, 448.08,-7.66,33.00, 13.03, 41.51, 40.65371,-105.14616,, 6441.1
Data,1760.0, 447.91,-7.66,33.10, 13.14, 40.05, 40.65381,-105.14607,, 6443.1
Data,1761.0, 447.76,-7.64,33.10, 12.51, 40.57, 40.65389,-105.14597,, 6445.8
Data,1762.0, 447.63,-7.67,33.00, 12.65, 42.09, 40.65397,-105.14587,, 6448.2
Data,1763.0, 447.50,-7.62,33.00, 12.96, 43.23, 40.65406,-105.14576,, 6450.8
Data,1764.0, 447.33,-7.64,32.90, 13.66, 42.66, 40.65415,-105.14566,, 6453.4
Data,1765.0, 447.17,-7.64,32.90, 13.81, 40.72, 40.65424,-105.14555,, 6455.6
Data,1766.0, 447.01,-7.69,32.90, 13.24, 39.26, 40.65433,-105.14545,, 6458.2
Data,1767.0, 446.86,-7.70,32.90, 12.86, 40.41, 40.65442,-105.14535,, 6460.3
Data,1768.0, 446.74,-7.69,32.90, 12.94, 42.57, 40.65451,-105.14525,, 6462.8
Data,1769.0, 446.57,-7.69,32.80, 13.00, 45.47, 40.65459,-105.14514,, 6465.3
Data,1770.0, 446.42,-7.70,32.70, 13.09, 46.07, 40.65467,-105.14503,, 6467.9
Data,1771.0, 446.24,-7.71,32.70, 12.93, 44.61, 40.65475,-105.14492,, 6470.0
Data,1772.0, 446.12,-7.70,32.70, 13.01, 43.29, 40.65484,-105.14481,, 6472.8
Data,1773.0, 445.97,-7.76,32.70, 12.86, 42.39, 40.65493,-105.14471,, 6475.3
Data,1774.0, 445.79,-7.78,32.70, 12.43, 42.38, 40.65501,-105.14461,, 6477.8
Data,1775.0, 445.65,-7.81,32.70, 12.52, 42.38, 40.65509,-105.14451,, 6480.1
Data,1777.0, 445.31,-7.78,32.70, 13.12, 43.30, 40.65526,-105.14430,, 6484.9
Data,1778.0, 445.10,-7.81,32.70, 13.31, 42.48, 40.65535,-105.14419,, 6487.4
Data,1779.0, 444.99,-7.81,32.60, 13.42, 41.30, 40.65544,-105.14408,, 6490.1
Data,1780.0, 444.84,-7.81,32.60, 13.30, 40.40, 40.65553,-105.14398,, 6493.1
Data,1781.0, 444.66,-7.84,32.60, 13.40, 40.28, 40.65562,-105.14388,, 6495.7
Data,1782.0, 444.50,-7.84,32.70, 12.81, 40.78, 40.65571,-105.14379,, 6498.1
Data,1783.0, 444.38,-7.87,32.70, 12.28, 41.65, 40.65580,-105.14369,, 6500.5
Data,1784.0, 444.21,-7.83,32.60, 12.34, 43.15, 40.65588,-105.14359,, 6503.1
Data,1786.0, 443.94,-7.85,32.60, 12.94, 45.56, 40.65604,-105.14338,, 6507.9
Data,1787.0, 443.77,-7.85,32.60, 13.08, 44.67, 40.65612,-105.14327,, 6510.4
Data,1788.0, 443.67,-7.87,32.50, 13.11, 43.28, 40.65621,-105.14316,, 6512.7
Data,1789.0, 443.50,-7.84,32.50, 13.24, 41.04, 40.65630,-105.14306,, 6515.7
Data,1790.0, 443.31,-7.84,32.50, 13.54, 40.00, 40.65639,-105.14295,, 6518.7
Data,1791.0, 443.15,-7.84,32.40, 13.51, 39.23, 40.65649,-105.14285,, 6521.1
Data,1792.0, 443.04,-7.87,32.40, 13.18, 39.16, 40.65658,-105.14275,, 6523.3
Data,1793.0, 442.91,-7.89,32.40, 12.78, 40.73, 40.65667,-105.14266,, 6526.2
Data,1794.0, 442.76,-7.91,32.30, 12.81, 42.03, 40.65675,-105.14256,, 6528.9
Data,1796.0, 442.45,-7.97,32.20, 12.55, 46.15, 40.65691,-105.14235,, 6534.2
Data,1797.0, 442.30,-7.97,32.10, 12.86, 47.49, 40.65699,-105.14223,, 6536.7
Data,1798.0, 442.15,-8.00,32.00, 13.28, 47.08, 40.65707,-105.14212,, 6539.1
Data,1799.0, 441.97,-8.00,31.90, 13.42, 46.62, 40.65715,-105.14200,, 6541.5
Data,1800.0, 441.79,-8.04,31.90, 12.99, 45.98, 40.65724,-105.14189,, 6544.5
Data,1801.0, 441.67,-8.04,31.80, 13.09, 44.16, 40.65732,-105.14178,, 6547.0
Data,1802.0, 441.51,-8.07,31.80, 12.96, 41.45, 40.65741,-105.14168,, 6549.2
Data,1803.0, 441.36,-8.12,31.80, 12.88, 39.97, 40.65750,-105.14159,, 6551.1
Data,1804.0, 441.23,-8.10,31.80, 12.32, 39.48, 40.65758,-105.14149,, 6553.7
Data,1805.0, 441.08,-8.15,31.80, 11.88, 40.49, 40.65766,-105.14140,, 6556.6
Data,1806.0, 440.99,-8.14,31.70, 11.92, 40.24, 40.65774,-105.14131,, 6559.2
Data,1807.0, 440.78,-8.18,31.70, 12.16, 40.84, 40.65782,-105.14122,, 6561.9
Data,1808.0, 440.63,-8.21,31.60, 12.29, 41.23, 40.65791,-105.14112,, 6564.6
Data,1809.0, 440.49,-8.26,31.60, 12.20, 42.93, 40.65799,-105.14102,, 6567.3
Data,1810.0, 440.32,-8.26,31.60, 12.52, 43.79, 40.65807,-105.14092,, 6569.9
Data,1811.0, 440.15,-8.30,31.60, 12.73, 44.38, 40.65815,-105.14081,, 6572.5
Data,1812.0, 440.00,-8.31,31.60, 12.79, 44.39, 40.65823,-105.14071,, 6574.9
Data,1813.0, 439.87,-8.31,31.50, 12.81, 45.15, 40.65831,-105.14060,, 6577.5
Data,1814.0, 439.72,-8.33,31.50, 12.81, 44.23, 40.65839,-105.14049,, 6580.0
Data,1815.0, 439.54,-8.35,31.50, 12.82, 42.45, 40.65848,-105.14039,, 6582.7
Data,1816.0, 439.42,-8.38,31.40, 12.68, 40.32, 40.65857,-105.14029,, 6585.3
Data,1817.0, 439.24,-8.41,31.40, 12.58, 40.04, 40.65866,-105.14019,, 6588.0
Data,1818.0, 439.06,-8.43,31.30, 12.59, 39.69, 40.65874,-105.14010,, 6590.6
Data,1819.0, 438.93,-8.46,31.30, 12.71, 38.58, 40.65884,-105.14000,, 6592.7
Data,1820.0, 438.76,-8.49,31.20, 12.88, 38.60, 40.65893,-105.13991,, 6595.1
Data,1821.0, 438.57,-8.50,31.20, 12.85, 38.91, 40.65902,-105.13982,, 6597.2
Data,1822.0, 438.44,-8.56,31.20, 12.73, 39.97, 40.65910,-105.13973,, 6599.0
Data,1823.0, 438.28,-8.57,31.20, 12.36, 40.15, 40.65919,-105.13964,, 6601.1
Data,1824.0, 438.11,-8.61,31.30, 12.38, 39.48, 40.65927,-105.13955,, 6603.7
Data,1825.0, 437.95,-8.60,31.30, 12.29, 38.17, 40.65936,-105.13946,, 6606.3
Data,1826.0, 437.84,-8.65,31.30, 12.01, 37.37, 40.65944,-105.13937,, 6609.1
Data,1827.0, 437.69,-8.65,31.40, 11.78, 36.99, 40.65953,-105.13928,, 6611.8
Data,1828.0, 437.54,-8.65,31.40, 11.86, 35.68, 40.65961,-105.13920,, 6614.6
Data,1829.0, 437.37,-8.67,31.40, 12.10, 35.29, 40.65970,-105.13911,, 6617.4
Data,1830.0, 437.24,-8.69,31.40, 12.14, 36.24, 40.65979,-105.13903,, 6620.1
Data,1831.0, 437.09,-8.71,31.40, 11.97, 38.01, 40.65987,-105.13894,, 6622.8
Data,1832.0, 436.94,-8.73,31.50, 11.94, 39.12, 40.65996,-105.13885,, 6625.1
Data,1833.0, 436.75,-8.72,31.50, 12.07, 38.92, 40.66004,-105.13876,, 6627.7
Data,1834.0, 436.59,-8.76,31.50, 12.23, 38.59, 40.66012,-105.13867,, 6630.3
Data,1835.0, 436.43,-8.78,31.50, 12.19, 38.31, 40.66021,-105.13858,, 6633.0
Data,1836.0, 436.30,-8.81,31.50, 11.99, 38.63, 40.66029,-105.13849,, 6635.3
Data,1837.0, 436.16,-8.84,31.60, 12.06, 37.70, 40.66038,-105.13840,, 6637.8
Data,1838.0, 436.01,-8.86,31.60, 12.25, 37.73, 40.66047,-105.13831,, 6640.3
Data,1839.0, 435.85,-8.91,31.60, 12.09, 37.77, 40.66055,-105.13822,, 6643.0
Data,1840.0, 435.68,-8.94,31.60, 12.01, 37.95, 40.66064,-105.13813,, 6645.6
Data,1841.0, 435.53,-8.96,31.70, 12.13, 37.22, 40.66072,-105.13805,, 6648.1
Data,1842.0, 435.38,-9.01,31.70, 12.21, 37.08, 40.66081,-105.13796,, 6650.8
Data,1843.0, 435.17,-9.01,31.70, 11.96, 37.93, 40.66090,-105.13787,, 6653.6
Data,1844.0, 435.06,-9.07,31.70, 11.80, 38.06, 40.66098,-105.13778,, 6655.8
Data,1845.0, 434.94,-9.08,31.80, 11.82, 38.07, 40.66106,-105.13769,, 6658.3
Data,1846.0, 434.74,-9.14,31.80, 11.96, 37.78, 40.66115,-105.13760,, 6661.1
Data,1847.0, 434.59,-9.19,31.80, 11.88, 37.76, 40.66123,-105.13752,, 6663.8
Data,1848.0, 434.38,-9.24,31.80, 11.82, 38.42, 40.66132,-105.13743,, 6666.5
Data,1849.0, 434.26,-9.25,31.80, 11.88, 39.08, 40.66140,-105.13733,, 6669.2
Data,1850.0, 434.12,-9.30,31.80, 12.06, 38.51, 40.66148,-105.13724,, 6672.1
Data,1851.0, 433.95,-9.32,31.90, 12.05, 38.87, 40.66157,-105.13715,, 6674.8
Data,1852.0, 433.79,-9.35,31.90, 11.88, 40.06, 40.66165,-105.13706,, 6677.5
Data,1853.0, 433.65,-9.37,31.90, 11.98, 40.20, 40.66173,-105.13697,, 6679.8
Data,1854.0, 433.49,-9.36,31.90, 12.18, 40.07, 40.66182,-105.13688,, 6682.4
Data,1855.0, 433.34,-9.37,31.90, 12.43, 39.76, 40.66190,-105.13678,, 6685.2
Data,1856.0, 433.14,-9.34,32.00, 12.61, 40.36, 40.66200,-105.13668,, 6688.9
Data,1857.0, 433.00,-9.35,32.00, 12.64, 41.05, 40.66209,-105.13658,, 6691.7
Data,1858.0, 432.85,-9.33,32.00, 12.88, 39.99, 40.66218,-105.13649,, 6694.2
Data,1859.0, 432.66,-9.35,32.00, 13.08, 38.69, 40.66228,-105.13639,, 6697.0
Data,1860.0, 432.52,-9.36,32.00, 13.23, 38.54, 40.66237,-105.13629,, 6699.9
Data,1861.0, 432.36,-9.39,32.00, 13.17, 38.35, 40.66247,-105.13620,, 6702.8
Data,1862.0, 432.20,-9.38,32.00, 12.81, 38.57, 40.66256,-105.13610,, 6705.5
Data,1863.0, 432.02,-9.38,32.00, 12.88, 38.25, 40.66265,-105.13601,, 6707.9
Data,1864.0, 431.83,-9.43,32.00, 12.59, 38.37, 40.66274,-105.13591,, 6710.4
Data,1865.0, 431.69,-9.44,32.00, 12.34, 39.31, 40.66282,-105.13582,, 6713.2
Data,1866.0, 431.57,-9.44,32.00, 12.04, 40.01, 40.66291,-105.13573,, 6715.6
Data,1867.0, 431.38,-9.44,32.00, 11.99, 39.65, 40.66299,-105.13564,, 6718.3
Data,1868.0, 431.24,-9.47,32.00, 12.08, 39.27, 40.66308,-105.13555,, 6720.8
Data,1869.0, 431.09,-9.46,32.00, 11.99, 40.45, 40.66316,-105.13545,, 6723.7
Data,1870.0, 430.97,-9.48,31.90, 11.94, 41.92, 40.66324,-105.13536,, 6726.7
Data,1871.0, 430.76,-9.51,31.80, 12.10, 42.43, 40.66332,-105.13526,, 6729.6
Data,1872.0, 430.62,-9.52,31.80, 12.49, 42.50, 40.66340,-105.13516,, 6732.3
Data,1873.0, 430.44,-9.55,31.70, 12.73, 42.75, 40.66349,-105.13506,, 6735.1
Data,1874.0, 430.28,-9.56,31.60, 12.71, 42.73, 40.66357,-105.13495,, 6737.6
Data,1875.0, 430.16,-9.55,31.60, 12.93, 42.46, 40.66366,-105.13485,, 6739.2
