FileFormat,CSV
Data,3076.0,183.04,-44.91,5.43,11.45,161.58,40.54267,-104.92051,13409.4,13185.2,-69.86,-3.62,10.87,4.00
Data,3077.0,182.93,-44.94,5.40,11.43,162.00,40.54257,-104.92047,13413.4,13190.0,-69.92,-3.53,10.87,4.02
Data,3078.0,182.82,-44.98,5.40,11.40,162.41,40.54247,-104.92042,13417.5,13193.5,-69.96,-3.44,10.86,4.01
Data,3079.0,182.71,-45.01,5.37,11.36,162.82,40.54237,-104.92039,13421.5,13196.9,-70.02,-3.36,10.86,3.96
Data,3080.0,182.60,-45.06,5.33,11.33,163.23,40.54227,-104.92035,13425.5,13200.6,-70.11,-3.27,10.84,3.87
Data,3081.0,182.50,-45.10,5.30,11.29,163.64,40.54218,-104.92031,13429.3,13205.1,-70.20,-3.18,10.83,3.78
Data,3082.0,182.39,-45.15,5.27,11.24,164.07,40.54209,-104.92027,13433.0,13209.7,-70.27,-3.09,10.81,3.71
Data,3083.0,182.30,-45.19,5.23,11.20,164.50,40.54199,-104.92024,13436.6,13212.5,-70.37,-2.99,10.79,3.69
Data,3084.0,182.20,-45.23,5.20,11.15,164.95,40.54190,-104.92021,13440.2,13217.4,-70.44,-2.90,10.77,3.73
Data,3085.0,182.09,-45.27,5.17,11.10,165.41,40.54180,-104.92017,13444.0,13221.3,-70.52,-2.80,10.74,3.79
Data,3086.0,181.99,-45.31,5.13,11.05,165.87,40.54170,-104.92013,13448.0,13225.9,-70.61,-2.70,10.71,3.86
Data,3087.0,181.88,-45.34,5.10,10.99,166.36,40.54160,-104.92010,13451.8,13229.4,-70.67,-2.59,10.68,3.91
Data,3088.0,181.77,-45.37,5.10,10.93,166.85,40.54150,-104.92007,13455.8,13233.8,-70.70,-2.49,10.64,3.97
Data,3089.0,181.67,-45.38,5.07,10.86,167.36,40.54141,-104.92004,13459.7,13238.8,-70.75,-2.38,10.60,4.02
Data,3090.0,181.55,-45.40,5.03,10.79,167.86,40.54131,-104.92001,13463.8,13243.1,-70.82,-2.27,10.55,4.09
Data,3091.0,181.44,-45.41,5.00,10.72,168.36,40.54122,-104.91999,13467.9,13247.1,-70.88,-2.16,10.50,4.15
Data,3092.0,181.33,-45.43,4.98,10.65,168.83,40.54112,-104.91997,13472.0,13250.8,-70.92,-2.06,10.45,4.21
Data,3094.0,181.10,-45.49,4.92,10.51,169.66,40.54093,-104.91994,13480.5,13258.0,-71.07,-1.89,10.34,4.25
Data,3095.0,180.98,-45.54,4.90,10.44,170.01,40.54084,-104.91992,13484.8,13262.3,-71.13,-1.81,10.28,4.20
Data,3096.0,180.87,-45.59,4.87,10.36,170.30,40.54074,-104.91990,13489.1,13266.8,-71.22,-1.75,10.22,4.08
Data,3097.0,180.76,-45.64,4.83,10.30,170.54,40.54066,-104.91989,13493.2,13270.5,-71.32,-1.69,10.16,3.92
Data,3098.0,180.65,-45.68,4.80,10.23,170.74,40.54058,-104.91987,13497.0,13274.2,-71.40,-1.65,10.10,3.80
Data,3099.0,180.56,-45.71,4.77,10.17,170.90,40.54050,-104.91986,13500.6,13278.0,-71.48,-1.61,10.04,3.73
Data,3100.0,180.46,-45.74,4.73,10.11,171.04,40.54040,-104.91984,13504.2,13282.1,-71.56,-1.58,9.99,3.76
Data,3101.0,180.35,-45.75,4.70,10.05,171.16,40.54032,-104.91982,13508.0,13285.1,-71.61,-1.55,9.93,3.87
Data,3102.0,180.25,-45.76,4.70,9.99,171.26,40.54023,-104.91979,13512.0,13288.7,-71.62,-1.52,9.87,3.99
Data,3103.0,180.14,-45.76,4.70,9.92,171.37,40.54014,-104.91976,13516.1,13292.5,-71.63,-1.49,9.81,4.10
Data,3104.0,180.02,-45.78,4.67,9.85,171.47,40.54006,-104.91975,13520.2,13296.2,-71.68,-1.46,9.74,4.15
Data,3105.0,179.91,-45.80,4.63,9.77,171.57,40.53996,-104.91974,13524.4,13300.0,-71.76,-1.43,9.66,4.15
Data,3106.0,179.80,-45.85,4.60,9.68,171.66,40.53988,-104.91972,13528.6,13304.8,-71.85,-1.40,9.58,4.11
Data,3107.0,179.69,-45.90,4.57,9.59,171.74,40.53979,-104.91971,13532.7,13309.2,-71.94,-1.38,9.49,4.03
Data,3108.0,179.58,-45.95,4.53,9.50,171.82,40.53971,-104.91969,13536.6,13312.7,-72.05,-1.35,9.40,3.95
Data,3109.0,179.48,-46.00,4.50,9.41,171.91,40.53964,-104.91967,13540.5,13316.2,-72.14,-1.32,9.31,3.89
Data,3110.0,179.37,-46.05,4.47,9.32,171.99,40.53956,-104.91965,13544.4,13320.1,-72.22,-1.30,9.22,3.84
Data,3111.0,179.27,-46.08,4.43,9.23,172.07,40.53948,-104.91963,13548.2,13324.5,-72.31,-1.27,9.14,3.81
Data,3112.0,179.16,-46.11,4.40,9.14,172.16,40.53940,-104.91962,13552.0,13329.4,-72.39,-1.25,9.05,3.80
Data,3113.0,179.06,-46.13,4.37,9.05,172.24,40.53932,-104.91961,13555.8,13332.7,-72.46,-1.22,8.97,3.82
Data,3114.0,178.96,-46.15,4.33,8.97,172.33,40.53924,-104.91959,13559.5,13336.2,-72.55,-1.20,8.89,3.86
Data,3115.0,178.86,-46.17,4.30,8.88,172.41,40.53916,-104.91957,13563.4,13339.5,-72.60,-1.17,8.81,3.93
Data,3116.0,178.75,-46.17,4.30,8.80,172.49,40.53908,-104.91955,13567.5,13344.5,-72.62,-1.15,8.73,3.98
Data,3117.0,178.64,-46.18,4.27,8.72,172.57,40.53900,-104.91954,13571.5,13348.7,-72.66,-1.13,8.65,3.98
Data,3118.0,178.53,-46.18,4.23,8.64,172.63,40.53892,-104.91952,13575.5,13352.8,-72.74,-1.11,8.57,3.94
Data,3119.0,178.43,-46.19,4.20,8.57,172.67,40.53885,-104.91952,13579.4,13356.2,-72.79,-1.09,8.50,3.87
Data,3120.0,178.33,-46.20,4.20,8.50,172.67,40.53878,-104.91951,13583.2,13360.2,-72.81,-1.08,8.43,3.83
Data,3121.0,178.22,-46.22,4.20,8.44,172.64,40.53871,-104.91950,13587.0,13364.4,-72.82,-1.08,8.37,3.81
Data,3122.0,178.12,-46.24,4.17,8.38,172.57,40.53864,-104.91949,13590.8,13368.2,-72.88,-1.08,8.31,3.82
Data,3123.0,178.02,-46.26,4.13,8.33,172.46,40.53857,-104.91948,13594.6,13372.3,-72.98,-1.09,8.26,3.86
Data,3124.0,177.91,-46.27,4.10,8.28,172.32,40.53850,-104.91948,13598.6,13376.5,-73.03,-1.11,8.20,3.90
Data,3125.0,177.81,-46.27,4.10,8.22,172.15,40.53842,-104.91947,13602.5,13380.6,-73.04,-1.12,8.14,3.94
Data,3126.0,177.70,-46.26,4.07,8.16,171.97,40.53834,-104.91944,13606.4,13383.9,-73.08,-1.14,8.08,4.00
Data,3127.0,177.60,-46.24,4.03,8.08,171.78,40.53826,-104.91942,13610.4,13388.0,-73.15,-1.15,8.00,4.09
Data,3128.0,177.49,-46.23,4.00,8.00,171.62,40.53818,-104.91940,13614.5,13391.7,-73.18,-1.17,7.91,4.17
Data,3129.0,177.37,-46.23,4.00,7.91,171.47,40.53811,-104.91938,13618.8,13396.5,-73.19,-1.17,7.82,4.20
Data,3130.0,177.26,-46.24,4.00,7.81,171.35,40.53804,-104.91936,13623.1,13400.7,-73.20,-1.17,7.72,4.19
Data,3131.0,177.14,-46.26,3.97,7.72,171.26,40.53798,-104.91934,13627.3,13404.6,-73.26,-1.17,7.63,4.11
Data,3132.0,177.04,-46.27,3.93,7.63,171.20,40.53791,-104.91934,13631.3,13407.7,-73.35,-1.17,7.54,4.04
Data,3133.0,176.93,-46.28,3.90,7.54,171.15,40.53784,-104.91933,13635.2,13410.6,-73.41,-1.16,7.45,4.01
Data,3134.0,176.83,-46.29,3.90,7.46,171.12,40.53778,-104.91934,13639.2,13415.4,-73.42,-1.15,7.37,4.02
Data,3135.0,176.72,-46.28,3.90,7.39,171.10,40.53772,-104.91934,13643.2,13419.3,-73.42,-1.14,7.30,4.07
Data,3136.0,176.61,-46.28,3.87,7.32,171.08,40.53765,-104.91934,13647.3,13422.6,-73.46,-1.14,7.23,4.13
Data,3137.0,176.50,-46.27,3.83,7.26,171.08,40.53759,-104.91932,13651.5,13426.3,-73.54,-1.13,7.18,4.15
Data,3138.0,176.39,-46.27,3.80,7.21,171.11,40.53752,-104.91930,13655.8,13430.1,-73.59,-1.11,7.12,4.12
Data,3139.0,176.28,-46.27,3.80,7.15,171.19,40.53745,-104.91928,13659.9,13433.5,-73.60,-1.10,7.06,4.05
Data,3140.0,176.17,-46.27,3.80,7.09,171.31,40.53739,-104.91925,13663.9,13437.9,-73.60,-1.07,7.01,3.96
Data,3141.0,176.07,-46.26,3.77,7.03,171.47,40.53733,-104.91924,13667.8,13441.2,-73.65,-1.04,6.95,3.91
Data,3142.0,175.97,-46.26,3.73,6.97,171.66,40.53726,-104.91923,13671.6,13445.3,-73.73,-1.01,6.89,3.90
Data,3143.0,175.87,-46.27,3.70,6.90,171.85,40.53720,-104.91922,13675.4,13449.6,-73.78,-0.98,6.83,3.94
Data,3144.0,175.76,-46.27,3.70,6.83,172.04,40.53714,-104.91922,13679.4,13453.7,-73.79,-0.95,6.76,4.00
Data,3145.0,175.65,-46.26,3.70,6.75,172.21,40.53708,-104.91921,13683.5,13458.1,-73.79,-0.91,6.69,4.04
Data,3146.0,175.54,-46.26,3.67,6.67,172.37,40.53702,-104.91921,13687.6,13462.4,-73.84,-0.89,6.61,4.05
Data,3147.0,175.44,-46.25,3.63,6.58,172.52,40.53696,-104.91920,13691.7,13466.6,-73.92,-0.86,6.53,4.02
Data,3148.0,175.33,-46.25,3.60,6.49,172.69,40.53690,-104.91918,13695.7,13470.6,-73.97,-0.83,6.44,3.98
Data,3149.0,175.23,-46.25,3.60,6.39,172.88,40.53684,-104.91915,13699.6,13475.0,-73.98,-0.79,6.34,3.98
Data,3150.0,175.13,-46.27,3.60,6.28,173.12,40.53679,-104.91914,13703.5,13478.6,-74.00,-0.75,6.24,4.01
Data,3151.0,175.02,-46.30,3.57,6.17,173.41,40.53674,-104.91913,13707.5,13482.3,-74.07,-0.71,6.13,4.04
Data,3152.0,174.91,-46.33,3.53,6.05,173.75,40.53668,-104.91912,13711.7,13486.2,-74.18,-0.66,6.01,4.07
Data,3153.0,174.80,-46.36,3.50,5.92,174.15,40.53662,-104.91912,13715.9,13490.7,-74.27,-0.60,5.89,4.05
Data,3154.0,174.69,-46.40,3.47,5.78,174.60,40.53656,-104.91912,13719.9,13495.0,-74.36,-0.54,5.76,4.03
Data,3155.0,174.59,-46.43,3.43,5.64,175.09,40.53652,-104.91912,13723.7,13498.8,-74.47,-0.48,5.62,4.07
Data,3156.0,174.49,-46.46,3.40,5.51,175.65,40.53647,-104.91911,13727.7,13503.6,-74.56,-0.42,5.49,4.18
Data,3157.0,174.37,-46.49,3.37,5.37,176.27,40.53642,-104.91910,13732.0,13507.7,-74.64,-0.35,5.36,4.28
Data,3158.0,174.26,-46.52,3.33,5.25,176.95,40.53638,-104.91910,13736.5,13512.1,-74.76,-0.28,5.25,4.36
Data,3159.0,174.14,-46.54,3.30,5.14,177.68,40.53634,-104.91910,13741.0,13516.7,-74.83,-0.21,5.14,4.36
Data,3160.0,174.02,-46.56,3.30,5.05,178.45,40.53630,-104.91910,13745.3,13521.6,-74.85,-0.14,5.05,4.28
Data,3161.0,173.92,-46.57,3.30,4.98,179.24,40.53627,-104.91910,13749.5,13523.2,-74.85,-0.07,4.98,4.21
Data,3162.0,173.81,-46.58,3.30,4.92,180.01,40.53623,-104.91911,13753.6,13526.0,-74.87,0.00,4.92,4.15
Data,3163.0,173.70,-46.60,3.27,4.88,180.76,40.53620,-104.91911,13757.7,13529.8,-74.94,0.07,4.88,4.11
Data,3164.0,173.59,-46.64,3.23,4.85,181.49,40.53616,-104.91912,13761.8,13534.2,-75.06,0.13,4.85,4.10
Data,3165.0,173.48,-46.68,3.20,4.84,182.19,40.53612,-104.91911,13765.9,13537.8,-75.16,0.18,4.83,4.09
Data,3166.0,173.38,-46.72,3.17,4.83,182.85,40.53607,-104.91911,13770.0,13541.9,-75.27,0.24,4.83,4.08
Data,3167.0,173.27,-46.76,3.13,4.83,183.48,40.53603,-104.91911,13774.1,13545.0,-75.40,0.29,4.82,4.05
Data,3168.0,173.17,-46.79,3.10,4.83,184.06,40.53599,-104.91912,13778.1,13550.0,-75.47,0.34,4.82,4.01
Data,3169.0,173.06,-46.81,3.10,4.83,184.59,40.53593,-104.91913,13782.1,13554.2,-75.50,0.39,4.82,3.98
Data,3170.0,172.96,-46.83,3.10,4.83,185.05,40.53589,-104.91915,13786.1,13558.4,-75.51,0.43,4.81,3.96
Data,3171.0,172.86,-46.84,3.07,4.83,185.43,40.53586,-104.91917,13790.0,13561.2,-75.58,0.46,4.81,3.95
Data,3172.0,172.75,-46.85,3.03,4.82,185.75,40.53582,-104.91918,13793.9,13564.4,-75.68,0.48,4.80,3.96
Data,3173.0,172.65,-46.85,3.00,4.81,186.02,40.53578,-104.91918,13797.9,13568.4,-75.76,0.50,4.78,3.95
Data,3174.0,172.55,-46.85,2.97,4.80,186.27,40.53574,-104.91918,13801.9,13572.4,-75.84,0.52,4.77,3.91
Data,3175.0,172.44,-46.85,2.93,4.78,186.52,40.53569,-104.91917,13805.8,13576.9,-75.94,0.54,4.75,3.85
Data,3176.0,172.35,-46.85,2.90,4.75,186.78,40.53566,-104.91918,13809.6,13580.0,-76.00,0.56,4.72,3.77
Data,3177.0,172.25,-46.85,2.90,4.72,187.05,40.53561,-104.91919,13813.3,13584.2,-76.00,0.58,4.69,3.68
Data,3178.0,172.15,-46.85,2.90,4.69,187.32,40.53557,-104.91920,13816.9,13588.3,-76.01,0.60,4.65,3.58
Data,3179.0,172.06,-46.85,2.87,4.65,187.58,40.53554,-104.91921,13820.5,13592.2,-76.08,0.61,4.61,3.48
Data,3180.0,171.97,-46.85,2.83,4.61,187.84,40.53550,-104.91922,13824.0,13596.1,-76.18,0.63,4.57,3.39
Data,3181.0,171.89,-46.85,2.80,4.57,188.10,40.53547,-104.91922,13827.3,13600.0,-76.25,0.64,4.52,3.34
Data,3182.0,171.80,-46.85,2.80,4.53,188.35,40.53543,-104.91922,13830.5,13603.1,-76.25,0.66,4.48,3.35
Data,3183.0,171.71,-46.85,2.80,4.48,188.60,40.53539,-104.91922,13833.9,13606.3,-76.26,0.67,4.43,3.41
Data,3184.0,171.62,-46.85,2.77,4.43,188.84,40.53535,-104.91923,13837.4,13609.7,-76.33,0.68,4.38,3.51
Data,3185.0,171.53,-46.85,2.73,4.38,189.04,40.53532,-104.91925,13840.9,13613.4,-76.44,0.69,4.33,3.65
Data,3186.0,171.44,-46.85,2.70,4.33,189.17,40.53528,-104.91926,13844.6,13617.6,-76.51,0.69,4.27,3.82
Data,3187.0,171.34,-46.85,2.70,4.28,189.23,40.53524,-104.91927,13848.5,13621.9,-76.51,0.69,4.22,3.96
Data,3188.0,171.23,-46.85,2.70,4.22,189.20,40.53521,-104.91928,13852.6,13625.5,-76.52,0.68,4.17,4.04
Data,3189.0,171.12,-46.85,2.67,4.17,189.09,40.53517,-104.91929,13856.8,13629.2,-76.59,0.66,4.11,4.05
Data,3190.0,171.01,-46.85,2.63,4.11,188.88,40.53514,-104.91930,13860.9,13633.2,-76.71,0.63,4.06,4.00
Data,3191.0,170.92,-46.85,2.60,4.06,188.58,40.53510,-104.91930,13864.8,13637.5,-76.78,0.61,4.01,3.94
Data,3192.0,170.82,-46.85,2.60,4.00,188.18,40.53506,-104.91930,13868.5,13642.2,-76.79,0.57,3.96,3.93
Data,3193.0,170.72,-46.85,2.60,3.96,187.67,40.53503,-104.91930,13872.4,13645.9,-76.79,0.53,3.92,3.95
Data,3194.0,170.61,-46.85,2.60,3.91,187.04,40.53501,-104.91931,13876.5,13649.8,-76.78,0.48,3.88,3.96
Data,3195.0,170.51,-46.85,2.60,3.88,186.27,40.53497,-104.91932,13880.5,13653.9,-76.77,0.42,3.85,3.96
Data,3196.0,170.41,-46.85,2.60,3.85,185.35,40.53493,-104.91933,13884.5,13657.2,-76.79,0.36,3.83,3.94
Data,3197.0,170.31,-46.85,2.57,3.82,184.27,40.53490,-104.91935,13888.4,13661.2,-76.86,0.28,3.81,3.91
Data,3198.0,170.21,-46.85,2.53,3.80,183.04,40.53487,-104.91936,13892.3,13664.8,-76.99,0.20,3.79,3.94
Data,3199.0,170.11,-46.85,2.50,3.79,181.69,40.53484,-104.91936,13896.1,13669.5,-77.06,0.11,3.79,4.02
Data,3200.0,170.01,-46.85,2.50,3.78,180.26,40.53480,-104.91935,13900.1,13673.3,-77.07,0.02,3.78,4.12
Data,3201.0,169.90,-46.85,2.50,3.79,178.81,40.53477,-104.91933,13904.4,13677.4,-77.06,-0.08,3.79,4.23
Data,3202.0,169.78,-46.85,2.50,3.80,177.39,40.53474,-104.91932,13908.8,13681.2,-77.07,-0.17,3.79,4.26
Data,3203.0,169.67,-46.85,2.47,3.81,176.02,40.53471,-104.91931,13913.1,13685.6,-77.14,-0.26,3.80,4.23
Data,3204.0,169.57,-46.85,2.43,3.83,174.70,40.53467,-104.91930,13917.2,13690.4,-77.27,-0.35,3.81,4.15
Data,3205.0,169.46,-46.85,2.40,3.85,173.41,40.53464,-104.91929,13921.3,13694.3,-77.35,-0.44,3.82,4.03
Data,3206.0,169.36,-46.85,2.40,3.86,172.11,40.53460,-104.91929,13925.3,13698.6,-77.35,-0.53,3.83,3.89
Data,3207.0,169.26,-46.85,2.40,3.88,170.76,40.53457,-104.91929,13929.1,13702.2,-77.36,-0.62,3.83,3.75
Data,3208.0,169.17,-46.85,2.37,3.89,169.34,40.53452,-104.91929,13932.8,13705.4,-77.43,-0.72,3.82,3.63
Data,3209.0,169.08,-46.85,2.33,3.89,167.83,40.53449,-104.91929,13936.4,13708.7,-77.57,-0.82,3.80,3.55
Data,3210.0,168.99,-46.85,2.30,3.90,166.23,40.53446,-104.91928,13939.8,13712.3,-77.65,-0.93,3.78,3.56
Data,3211.0,168.90,-46.85,2.30,3.90,164.58,40.53443,-104.91926,13943.4,13715.8,-77.66,-1.04,3.76,3.65
Data,3212.0,168.81,-46.85,2.30,3.90,162.89,40.53441,-104.91924,13947.0,13719.3,-77.65,-1.15,3.73,3.81
Data,3213.0,168.71,-46.85,2.30,3.90,161.22,40.53437,-104.91922,13950.9,13722.6,-77.66,-1.26,3.69,4.01
Data,3214.0,168.60,-46.85,2.27,3.90,159.55,40.53434,-104.91920,13955.0,13727.2,-77.74,-1.36,3.65,4.18
Data,3215.0,168.49,-46.85,2.23,3.90,157.91,40.53430,-104.91918,13959.4,13730.6,-77.87,-1.47,3.61,4.28
Data,3216.0,168.38,-46.85,2.20,3.90,156.29,40.53426,-104.91916,13963.8,13735.3,-77.95,-1.57,3.57,4.29
Data,3217.0,168.27,-46.85,2.20,3.90,154.71,40.53423,-104.91915,13968.2,13738.9,-77.98,-1.67,3.53,4.18
Data,3218.0,168.16,-46.85,2.17,3.91,153.18,40.53420,-104.91913,13972.3,13743.1,-78.06,-1.76,3.49,4.03
Data,3219.0,168.06,-46.85,2.13,3.93,151.73,40.53418,-104.91911,13976.2,13746.7,-78.20,-1.86,3.46,3.86
Data,3220.0,167.97,-46.85,2.10,3.97,150.42,40.53415,-104.91909,13979.9,13751.3,-78.29,-1.96,3.45,3.77
Data,3221.0,167.88,-46.85,2.10,4.01,149.27,40.53413,-104.91906,13983.5,13754.5,-78.30,-2.05,3.45,3.80
Data,3222.0,167.79,-46.85,2.10,4.07,148.31,40.53410,-104.91904,13987.2,13758.2,-78.29,-2.14,3.46,3.89
Data,3223.0,167.68,-46.85,2.10,4.14,147.54,40.53408,-104.91901,13991.2,13762.0,-78.30,-2.22,3.49,4.04
Data,3224.0,167.58,-46.85,2.07,4.21,146.95,40.53406,-104.91898,13995.4,13765.6,-78.39,-2.29,3.53,4.14
Data,3225.0,167.47,-46.85,2.03,4.28,146.49,40.53402,-104.91895,13999.7,13769.9,-78.53,-2.36,3.57,4.14
Data,3226.0,167.36,-46.85,2.00,4.34,146.13,40.53397,-104.91892,14003.9,13773.0,-78.63,-2.42,3.60,4.08
Data,3227.0,167.26,-46.85,2.00,4.39,145.84,40.53393,-104.91889,14007.9,13777.0,-78.63,-2.47,3.64,3.97
Data,3228.0,167.16,-46.85,2.00,4.44,145.59,40.53389,-104.91885,14011.7,13780.7,-78.64,-2.51,3.66,3.85
Data,3229.0,167.07,-46.85,1.97,4.48,145.36,40.53386,-104.91882,14015.5,13785.3,-78.74,-2.55,3.69,3.78
Data,3230.0,166.98,-46.85,1.93,4.51,145.14,40.53383,-104.91879,14019.2,13788.4,-78.89,-2.58,3.70,3.74
Data,3231.0,166.88,-46.85,1.90,4.55,144.93,40.53380,-104.91876,14023.0,13793.3,-78.98,-2.61,3.72,3.74
Data,3232.0,166.79,-46.85,1.90,4.58,144.71,40.53378,-104.91873,14026.7,13797.0,-78.99,-2.65,3.74,3.76
Data,3233.0,166.69,-46.85,1.90,4.61,144.47,40.53375,-104.91870,14030.5,13802.2,-79.00,-2.68,3.75,3.78
Data,3234.0,166.60,-46.85,1.87,4.64,144.20,40.53372,-104.91867,14034.3,13805.2,-79.10,-2.72,3.77,3.80
Data,3235.0,166.50,-46.85,1.83,4.68,143.86,40.53368,-104.91864,14038.2,13809.5,-79.26,-2.76,3.78,3.80
Data,3236.0,166.40,-46.85,1.80,4.71,143.46,40.53364,-104.91860,14041.9,13812.8,-79.36,-2.80,3.78,3.79
Data,3237.0,166.31,-46.85,1.80,4.74,142.98,40.53360,-104.91857,14045.7,13817.2,-79.37,-2.85,3.78,3.78
Data,3238.0,166.21,-46.85,1.80,4.77,142.41,40.53358,-104.91853,14049.5,13819.8,-79.36,-2.91,3.78,3.78
Data,3239.0,166.12,-46.85,1.80,4.80,141.77,40.53354,-104.91850,14053.3,13823.3,-79.37,-2.97,3.77,3.78
Data,3240.0,166.03,-46.85,1.77,4.84,141.07,40.53352,-104.91847,14057.0,13827.0,-79.48,-3.04,3.77,3.80
Data,3241.0,165.93,-46.85,1.73,4.89,140.30,40.53350,-104.91843,14060.8,13830.8,-79.65,-3.12,3.76,3.86
Data,3242.0,165.84,-46.85,1.70,4.94,139.49,40.53347,-104.91841,14064.6,13834.9,-79.76,-3.21,3.76,3.93
Data,3243.0,165.73,-46.85,1.70,5.01,138.65,40.53345,-104.91839,14068.7,13837.9,-79.77,-3.31,3.76,3.98
Data,3244.0,165.63,-46.85,1.70,5.07,137.77,40.53341,-104.91835,14072.8,13842.1,-79.76,-3.41,3.75,4.00
Data,3245.0,165.53,-46.85,1.70,5.13,136.88,40.53338,-104.91831,14076.8,13844.5,-79.76,-3.51,3.75,3.98
Data,3246.0,165.43,-46.85,1.67,5.19,136.00,40.53334,-104.91825,14080.7,13848.8,-79.88,-3.61,3.74,3.92
Data,3247.0,165.34,-46.85,1.63,5.24,135.15,40.53331,-104.91820,14084.6,13852.1,-80.06,-3.70,3.72,3.87
Data,3248.0,165.24,-46.85,1.60,5.28,134.36,40.53327,-104.91815,14088.5,13855.1,-80.17,-3.78,3.69,3.83
Data,3249.0,165.14,-46.85,1.60,5.31,133.64,40.53323,-104.91809,14092.3,13859.0,-80.19,-3.84,3.66,3.84
Data,3250.0,165.05,-46.85,1.60,5.32,133.00,40.53320,-104.91803,14096.0,13863.4,-80.18,-3.89,3.63,3.90
Data,3251.0,164.96,-46.85,1.60,5.33,132.45,40.53316,-104.91798,14099.9,13867.5,-80.16,-3.93,3.60,4.01
Data,3252.0,164.85,-46.85,1.60,5.33,131.99,40.53313,-104.91794,14104.0,13871.3,-80.18,-3.96,3.57,4.14
Data,3253.0,164.75,-46.85,1.57,5.33,131.63,40.53311,-104.91790,14108.3,13875.5,-80.30,-3.99,3.54,4.23
Data,3254.0,164.64,-46.85,1.53,5.34,131.39,40.53308,-104.91786,14112.7,13879.7,-80.50,-4.01,3.53,4.27
Data,3255.0,164.53,-46.85,1.50,5.35,131.25,40.53306,-104.91782,14116.9,13883.8,-80.61,-4.02,3.53,4.26
Data,3256.0,164.43,-46.85,1.50,5.36,131.24,40.53303,-104.91778,14121.1,13887.9,-80.62,-4.03,3.53,4.22
Data,3257.0,164.32,-46.85,1.50,5.38,131.34,40.53300,-104.91774,14125.3,13891.9,-80.64,-4.04,3.55,4.19
Data,3258.0,164.22,-46.85,1.47,5.39,131.56,40.53297,-104.91768,14129.4,13895.6,-80.75,-4.04,3.58,4.18
Data,3259.0,164.12,-46.85,1.43,5.41,131.88,40.53294,-104.91763,14133.6,13899.3,-80.96,-4.03,3.61,4.17
Data,3260.0,164.01,-46.85,1.40,5.43,132.30,40.53290,-104.91757,14137.8,13903.3,-81.09,-4.01,3.65,4.16
Data,3261.0,163.91,-46.85,1.40,5.44,132.80,40.53286,-104.91752,14142.0,13907.1,-81.11,-3.99,3.70,4.13
Data,3262.0,163.81,-46.85,1.40,5.45,133.36,40.53283,-104.91747,14146.1,13910.5,-81.09,-3.97,3.74,4.07
Data,3263.0,163.71,-46.85,1.40,5.47,133.95,40.53280,-104.91744,14150.2,13913.5,-81.08,-3.94,3.80,4.01
Data,3264.0,163.61,-46.85,1.40,5.49,134.56,40.53277,-104.91740,14154.1,13917.6,-81.09,-3.91,3.86,3.96
Data,3265.0,163.51,-46.85,1.37,5.52,135.18,40.53273,-104.91736,14158.0,13921.8,-81.23,-3.89,3.92,3.93
Data,3266.0,163.42,-46.85,1.33,5.56,135.80,40.53270,-104.91731,14161.9,13925.8,-81.45,-3.88,3.99,3.91
Data,3267.0,163.32,-46.85,1.30,5.61,136.41,40.53267,-104.91727,14165.9,13929.4,-81.59,-3.87,4.06,3.89
Data,3268.0,163.22,-46.85,1.30,5.66,137.01,40.53263,-104.91722,14169.8,13933.8,-81.61,-3.86,4.14,3.85
Data,3269.0,163.13,-46.85,1.30,5.72,137.59,40.53258,-104.91717,14173.7,13937.8,-81.59,-3.86,4.22,3.84
Data,3270.0,163.04,-46.85,1.30,5.78,138.14,40.53254,-104.91712,14177.4,13941.8,-81.60,-3.86,4.31,3.86
Data,3271.0,162.94,-46.85,1.27,5.86,138.65,40.53251,-104.91708,14181.2,13945.3,-81.74,-3.87,4.40,3.93
Data,3272.0,162.85,-46.85,1.23,5.94,139.11,40.53247,-104.91704,14185.1,13950.3,-81.98,-3.89,4.49,4.04
Data,3273.0,162.74,-46.85,1.20,6.02,139.51,40.53243,-104.91700,14189.3,13954.5,-82.12,-3.91,4.58,4.12
Data,3274.0,162.64,-46.85,1.20,6.12,139.82,40.53238,-104.91696,14193.6,13959.0,-82.14,-3.95,4.68,4.14
Data,3275.0,162.53,-46.85,1.20,6.22,140.07,40.53234,-104.91693,14197.8,13962.6,-82.15,-3.99,4.77,4.11
Data,3276.0,162.43,-46.85,1.17,6.33,140.27,40.53230,-104.91689,14201.9,13966.8,-82.30,-4.05,4.87,4.02
Data,3277.0,162.34,-46.85,1.13,6.44,140.42,40.53225,-104.91683,14205.8,13971.1,-82.56,-4.10,4.96,3.95
Data,3278.0,162.24,-46.85,1.10,6.55,140.57,40.53221,-104.91678,14209.6,13975.5,-82.71,-4.16,5.06,3.93
Data,3279.0,162.15,-46.85,1.10,6.66,140.74,40.53217,-104.91671,14213.5,13979.8,-82.73,-4.22,5.16,3.96
Data,3280.0,162.05,-46.85,1.10,6.77,140.95,40.53213,-104.91665,14217.4,13984.4,-82.71,-4.26,5.25,4.05
Data,3281.0,161.95,-46.85,1.10,6.87,141.19,40.53208,-104.91660,14221.5,13989.0,-82.73,-4.30,5.35,4.13
Data,3282.0,161.85,-46.85,1.07,6.96,141.46,40.53204,-104.91655,14225.8,13992.1,-82.89,-4.34,5.44,4.15
