FileFormat,CSV
Year,2021
Month,07
Day,21
Hour,17
Minute,54
Second,10
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2970"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,altitude,sats,gpsalt,SNR,Voltage
Data,4291.0,  84.46,-46.85, 0.00,  3.23,265.94, 40.52279,-104.93530,,10.000000,18134.7,-2.000000,1.202
Data,4292.0,  84.37,-46.85, 0.00,  4.38,257.21, 40.52278,-104.93534,,10.000000,18138.3,-1.000000,1.202
Data,4293.0,  84.33,-46.85, 0.00,  5.76,255.64, 40.52277,-104.93540,,10.000000,18142.7,6.000000,1.198
Data,4294.0,  84.29,-46.85, 0.00,  5.55,261.03, 40.52276,-104.93546,,10.000000,18147.2,7.000000,1.198
Data,4295.0,  84.19,-46.85, 0.00,  5.03,263.77, 40.52276,-104.93552,,10.000000,18152.5,6.000000,1.198
Data,4296.0,  84.20,-46.85, 0.00,  4.49,264.03, 40.52276,-104.93558,,10.000000,18157.7,7.000000,1.202
Data,4297.0,  84.14,-46.85, 0.00,  3.79,267.49, 40.52276,-104.93563,,10.000000,18161.6,6.000000,1.202
Data,4298.0,  84.07,-46.85, 0.00,  3.45,275.78, 40.52276,-104.93567,,10.000000,18165.8,7.000000,1.198
Data,4299.0,  84.02,-46.85, 0.00,  3.88,278.86, 40.52277,-104.93571,,10.000000,18169.9,6.000000,1.198
Data,4300.0,  83.97,-46.85, 0.00,  4.04,269.88, 40.52277,-104.93575,,10.000000,18174.4,6.000000,1.202
Data,4301.0,  83.92,-46.85, 0.00,  4.99,258.66, 40.52276,-104.93581,,10.000000,18177.7,6.000000,1.202
Data,4302.0,  83.83,-46.85, 0.00,  6.01,253.42, 40.52274,-104.93587,,10.000000,18182.2,4.000000,1.202
Data,4303.0,  83.78,-46.85, 0.00,  6.71,254.24, 40.52272,-104.93593,,10.000000,18186.3,-2.000000,1.200
Data,4304.0,  83.75,-46.85, 0.00,  6.13,254.06, 40.52271,-104.93600,,10.000000,18190.5,-3.000000,1.200
Data,4305.0,  83.71,-46.85, 0.00,  5.03,252.20, 40.52269,-104.93606,,10.000000,18195.2,1.000000,1.198
Data,4306.0,  83.64,-46.85, 0.00,  4.09,250.29, 40.52268,-104.93611,,10.000000,18199.5,4.000000,1.202
Data,4307.0,  83.54,-46.85, 0.00,  3.84,254.22, 40.52266,-104.93615,,10.000000,18204.6,6.000000,1.202
Data,4308.0,  83.51,-46.85, 0.00,  4.46,265.88, 40.52266,-104.93620,,10.000000,18209.2,6.000000,1.198
Data,4309.0,  83.44,-46.85, 0.00,  4.22,269.48, 40.52266,-104.93625,,10.000000,18213.7,6.000000,1.198
Data,4310.0,  83.41,-46.85, 0.00,  4.07,270.74, 40.52267,-104.93630,,10.000000,18217.9,5.000000,1.202
Data,4311.0,  83.38,-46.85, 0.00,  4.60,267.83, 40.52266,-104.93635,,10.000000,18222.0,4.000000,1.202
Data,4312.0,  83.32,-46.85, 0.00,  5.78,265.90, 40.52266,-104.93641,,10.000000,18226.9,2.000000,1.200
Data,4313.0,  83.24,-46.85, 0.00,  7.12,258.49, 40.52265,-104.93648,,10.000000,18231.0,3.000000,1.198
Data,4314.0,  83.16,-46.85, 0.00,  7.40,251.63, 40.52263,-104.93656,,10.000000,18235.9,3.000000,1.198
Data,4315.0,  83.14,-46.85, 0.00,  7.78,238.43, 40.52260,-104.93664,,10.000000,18240.3,3.000000,1.200
Data,4316.0,  83.09,-46.85, 0.00,  7.29,240.49, 40.52257,-104.93672,,10.000000,18244.5,3.000000,1.200
Data,4317.0,  83.01,-46.85, 0.00,  6.61,248.01, 40.52254,-104.93679,,10.000000,18250.2,0.000000,1.200
Data,4318.0,  82.99,-46.85, 0.00,  6.12,252.02, 40.52253,-104.93686,,9.000000,18255.0,0.000000,1.198
Data,4319.0,  82.93,-46.85, 0.00,  5.31,256.31, 40.52252,-104.93693,,9.000000,18259.8,0.000000,1.196
Data,4320.0,  82.84,-46.85, 0.00,  5.02,259.57, 40.52251,-104.93699,,9.000000,18264.5,-2.000000,1.200
Data,4321.0,  82.74,-46.85, 0.00,  5.30,265.65, 40.52251,-104.93705,,9.000000,18269.0,-5.000000,1.200
Data,4322.0,  82.71,-46.85, 0.00,  6.17,267.82, 40.52251,-104.93712,,9.000000,18273.2,-2.000000,1.189
Data,4323.0,  82.63,-46.85, 0.00,  6.41,267.89, 40.52251,-104.93719,,10.000000,18277.6,4.000000,1.196
Data,4324.0,  82.57,-46.85, 0.00,  6.28,264.70, 40.52251,-104.93726,,10.000000,18282.0,6.000000,1.198
Data,4325.0,  82.52,-46.85, 0.00,  6.59,261.57, 40.52250,-104.93734,,10.000000,18286.4,6.000000,1.200
Data,4326.0,  82.47,-46.85, 0.00,  7.05,261.58, 40.52249,-104.93742,,10.000000,18291.0,4.000000,1.200
Data,4327.0,  82.44,-46.85, 0.00,  7.43,263.97, 40.52248,-104.93750,,10.000000,18294.8,1.000000,1.196
Data,4328.0,  82.36,-46.85, 0.00,  7.04,263.00, 40.52247,-104.93759,,9.000000,18299.1,-1.000000,1.196
Data,4329.0,  82.32,-46.85, 0.00,  7.25,256.23, 40.52246,-104.93767,,10.000000,18304.7,0.000000,1.200
Data,4330.0,  82.21,-46.85, 0.00,  7.51,263.43, 40.52245,-104.93775,,10.000000,18309.7,-2.000000,1.200
Data,4331.0,  82.16,-46.85, 0.00,  8.22,267.82, 40.52244,-104.93785,,10.000000,18314.0,-4.000000,1.200
Data,4332.0,  82.15,-46.85, 0.00,  8.70,271.50, 40.52245,-104.93795,,10.000000,18318.2,-8.000000,1.200
Data,4333.0,  82.08,-46.85, 0.00,  8.96,269.79, 40.52245,-104.93805,,10.000000,18323.3,2.000000,1.196
Data,4334.0,  82.00,-46.85, 0.00,  8.21,272.32, 40.52245,-104.93815,,10.000000,18328.0,6.000000,1.198
Data,4335.0,  81.94,-46.85, 0.00,  8.66,276.66, 40.52245,-104.93825,,10.000000,18332.6,3.000000,1.198
Data,4336.0,  81.90,-46.85, 0.00,  9.44,280.89, 40.52247,-104.93836,,10.000000,18337.4,-2.000000,1.200
Data,4337.0,  81.84,-46.85, 0.00,  9.08,282.60, 40.52248,-104.93847,,10.000000,18341.9,-6.000000,1.200
Data,4338.0,  81.80,-46.85, 0.00,  8.95,277.65, 40.52250,-104.93857,,10.000000,18346.5,2.000000,1.200
Data,4339.0,  81.73,-46.85, 0.00,  8.78,277.56, 40.52251,-104.93867,,10.000000,18351.0,5.000000,1.196
Data,4340.0,  81.66,-46.85, 0.00,  9.47,280.26, 40.52252,-104.93878,,10.000000,18356.3,2.000000,1.200
Data,4341.0,  81.63,-46.85, 0.00,  9.96,281.54, 40.52254,-104.93889,,10.000000,18360.9,-4.000000,1.196
Data,4343.0,  81.52,-46.85, 0.00,  8.96,277.66, 40.52257,-104.93912,,10.000000,18370.4,4.000000,1.200
Data,4344.0,  81.46,-46.85, 0.00,  8.99,279.37, 40.52258,-104.93922,,10.000000,18374.2,5.000000,1.196
Data,4345.0,  81.36,-46.85, 0.00,  9.29,285.07, 40.52260,-104.93932,,10.000000,18378.8,-1.000000,1.196
Data,4346.0,  81.34,-46.85, 0.00, 10.12,285.29, 40.52262,-104.93943,,10.000000,18383.1,-8.000000,1.196
Data,4347.0,  81.32,-46.85, 0.00,  9.57,290.12, 40.52265,-104.93954,,10.000000,18386.9,4.000000,1.196
Data,4348.0,  81.22,-46.85, 0.00,  9.38,286.11, 40.52268,-104.93965,,10.000000,18391.8,5.000000,1.198
Data,4349.0,  81.12,-46.85, 0.00,  8.67,283.50, 40.52270,-104.93975,,10.000000,18396.1,0.000000,1.200
Data,4350.0,  81.11,-46.85, 0.00,  9.37,283.09, 40.52272,-104.93986,,10.000000,18401.2,-6.000000,1.196
Data,4351.0,  81.06,-46.85, 0.00, 10.32,283.96, 40.52274,-104.93997,,10.000000,18404.7,4.000000,1.200
Data,4352.0,  80.99,-46.85, 0.00, 11.03,283.70, 40.52277,-104.94009,,10.000000,18409.2,5.000000,1.196
Data,4353.0,  80.93,-46.85, 0.00, 11.08,283.03, 40.52279,-104.94022,,10.000000,18413.6,3.000000,1.200
Data,4354.0,  80.89,-46.85, 0.00, 11.41,281.42, 40.52281,-104.94035,,10.000000,18417.8,-1.000000,1.196
Data,4355.0,  80.83,-46.85, 0.00, 11.54,286.14, 40.52284,-104.94048,,10.000000,18422.3,-8.000000,1.196
Data,4356.0,  80.77,-46.85, 0.00, 12.12,288.73, 40.52287,-104.94061,,10.000000,18426.6,1.000000,1.196
Data,4357.0,  80.76,-46.85, 0.00, 11.98,289.41, 40.52291,-104.94075,,10.000000,18431.5,5.000000,1.198
Data,4358.0,  80.66,-46.85, 0.00, 11.36,290.40, 40.52294,-104.94088,,10.000000,18435.6,5.000000,1.198
Data,4359.0,  80.62,-46.85, 0.00, 11.35,289.74, 40.52298,-104.94100,,10.000000,18439.5,4.000000,1.198
Data,4360.0,  80.56,-46.85, 0.00, 11.49,290.83, 40.52301,-104.94113,,10.000000,18445.4,-1.000000,1.183
Data,4361.0,  80.49,-46.85, 0.00, 11.15,292.58, 40.52305,-104.94125,,10.000000,18450.2,-6.000000,1.194
Data,4362.0,  80.41,-46.85, 0.00, 10.43,294.32, 40.52309,-104.94136,,10.000000,18455.7,-5.000000,1.198
Data,4363.0,  80.35,-46.85, 0.00, 10.05,295.50, 40.52313,-104.94147,,10.000000,18460.0,-2.000000,1.200
Data,4364.0,  80.33,-46.85, 0.00, 11.29,293.91, 40.52317,-104.94159,,10.000000,18464.6,1.000000,1.198
Data,4365.0,  80.27,-46.85, 0.00, 12.29,297.77, 40.52322,-104.94171,,10.000000,18469.4,1.000000,1.196
Data,4366.0,  80.23,-46.85, 0.00, 13.41,294.90, 40.52327,-104.94185,,10.000000,18473.9,-2.000000,1.200
Data,4367.0,  80.12,-46.85, 0.00, 13.84,287.34, 40.52331,-104.94200,,10.000000,18478.8,-4.000000,1.200
Data,4368.0,  80.11,-46.85, 0.00, 13.24,285.31, 40.52334,-104.94215,,10.000000,18482.8,-1.000000,1.200
Data,4369.0,  80.04,-46.85, 0.00, 13.36,285.54, 40.52338,-104.94230,,10.000000,18487.0,4.000000,1.200
Data,4370.0,  79.97,-46.85, 0.00, 13.08,293.07, 40.52342,-104.94245,,10.000000,18492.2,5.000000,1.198
Data,4371.0,  79.93,-46.85, 0.00, 12.35,298.39, 40.52347,-104.94258,,10.000000,18496.9,4.000000,1.196
Data,4372.0,  79.86,-46.85, 0.00, 11.21,302.61, 40.52352,-104.94270,,10.000000,18501.9,3.000000,1.198
Data,4373.0,  79.83,-46.85, 0.00, 10.73,306.03, 40.52358,-104.94280,,10.000000,18505.9,-2.000000,1.198
Data,4374.0,  79.75,-46.85, 0.00, 11.18,311.87, 40.52364,-104.94291,,10.000000,18510.8,-7.000000,1.196
Data,4376.0,  79.62,-46.85, 0.00, 11.86,305.88, 40.52377,-104.94311,,10.000000,18519.5,-7.000000,1.198
Data,4377.0,  79.56,-46.85, 0.00, 11.48,302.75, 40.52383,-104.94323,,10.000000,18523.7,-4.000000,1.198
Data,4378.0,  79.53,-46.85, 0.00, 11.34,299.54, 40.52388,-104.94334,,10.000000,18528.5,-1.000000,1.194
Data,4379.0,  79.50,-46.85, 0.00, 11.92,299.13, 40.52394,-104.94346,,10.000000,18533.5,0.000000,1.194
Data,4380.0,  79.40,-46.85, 0.00, 12.05,303.31, 40.52399,-104.94358,,10.000000,18538.5,3.000000,1.198
Data,4381.0,  79.32,-46.85, 0.00, 11.11,307.64, 40.52405,-104.94369,,10.000000,18543.6,4.000000,1.198
Data,4382.0,  79.28,-46.85, 0.00, 10.23,311.84, 40.52411,-104.94379,,10.000000,18548.5,4.000000,1.194
Data,4383.0,  79.23,-46.85, 0.00, 10.09,318.33, 40.52418,-104.94387,,10.000000,18552.7,2.000000,1.194
Data,4384.0,  79.24,-46.85, 0.00, 10.68,323.70, 40.52425,-104.94394,,10.000000,18557.6,-6.000000,1.194
Data,4385.0,  79.18,-46.85, 0.00, 11.45,325.37, 40.52434,-104.94402,,10.000000,18561.7,-6.000000,1.198
Data,4386.0,  79.03,-46.85, 0.00, 10.82,322.37, 40.52442,-104.94410,,10.000000,18566.3,0.000000,1.198
Data,4387.0,  79.03,-46.85, 0.00, 10.08,319.06, 40.52449,-104.94418,,9.000000,18570.4,4.000000,1.196
Data,4388.0,  78.96,-46.85, 0.00, 10.27,315.17, 40.52455,-104.94426,,9.000000,18575.0,1.000000,1.194
Data,4390.0,  78.87,-46.85, 0.00, 11.38,317.79, 40.52470,-104.94444,,10.000000,18584.3,-7.000000,1.194
Data,4391.0,  78.82,-46.85, 0.00, 10.09,319.33, 40.52477,-104.94452,,10.000000,18589.3,2.000000,1.198
Data,4392.0,  78.71,-46.85, 0.00,  8.96,323.08, 40.52483,-104.94459,,9.000000,18593.7,4.000000,1.196
Data,4393.0,  78.71,-46.85, 0.00,  8.87,331.11, 40.52490,-104.94464,,9.000000,18597.6,4.000000,1.196
Data,4394.0,  78.61,-46.85, 0.00, 10.41,337.83, 40.52498,-104.94469,,10.000000,18602.9,4.000000,1.181
Data,4395.0,  78.58,-46.85, 0.00, 11.29,339.03, 40.52507,-104.94474,,10.000000,18607.3,4.000000,1.194
Data,4396.0,  78.50,-46.85, 0.00, 10.82,340.84, 40.52516,-104.94478,,10.000000,18612.4,3.000000,1.191
Data,4397.0,  78.49,-46.85, 0.00, 10.04,338.78, 40.52525,-104.94482,,10.000000,18617.2,-4.000000,1.198
Data,4398.0,  78.42,-46.85, 0.00, 10.22,333.83, 40.52534,-104.94487,,9.000000,18621.7,-5.000000,1.196
Data,4399.0,  78.40,-46.85, 0.00, 10.84,332.30, 40.52542,-104.94493,,10.000000,18625.9,-5.000000,1.194
Data,4400.0,  78.34,-46.85, 0.00, 10.54,329.32, 40.52550,-104.94499,,10.000000,18630.0,0.000000,1.194
Data,4401.0,  78.25,-46.85, 0.00,  9.45,331.29, 40.52558,-104.94505,,10.000000,18635.7,4.000000,1.191
Data,4402.0,  78.22,-46.85, 0.00,  8.53,333.01, 40.52566,-104.94509,,10.000000,18640.0,4.000000,1.198
Data,4403.0,  78.16,-46.85, 0.00,  8.63,339.47, 40.52573,-104.94513,,10.000000,18644.6,4.000000,1.198
Data,4404.0,  78.13,-46.85, 0.00,  9.57,341.44, 40.52580,-104.94517,,10.000000,18649.5,3.000000,1.196
Data,4405.0,  78.07,-46.85, 0.00,  9.88,342.63, 40.52589,-104.94520,,10.000000,18654.2,1.000000,1.196
Data,4406.0,  78.02,-46.85, 0.00,  9.41,344.04, 40.52597,-104.94524,,10.000000,18659.0,0.000000,1.198
Data,4407.0,  78.00,-46.85, 0.00,  8.71,337.83, 40.52605,-104.94527,,10.000000,18663.1,-3.000000,1.196
Data,4409.0,  77.88,-46.85, 0.00,  9.32,331.27, 40.52620,-104.94536,,10.000000,18672.4,-4.000000,1.196
Data,4410.0,  77.81,-46.85, 0.00,  8.62,327.13, 40.52627,-104.94542,,10.000000,18676.7,4.000000,1.194
Data,4411.0,  77.77,-46.85, 0.00,  7.82,328.96, 40.52633,-104.94547,,10.000000,18680.6,2.000000,1.198
Data,4412.0,  77.73,-46.85, 0.00,  7.56,327.48, 40.52639,-104.94552,,10.000000,18685.1,-1.000000,1.194
Data,4414.0,  77.61,-46.85, 0.00,  8.56,330.76, 40.52651,-104.94561,,10.000000,18694.9,-4.000000,1.196
Data,4415.0,  77.57,-46.85, 0.00,  8.05,334.19, 40.52658,-104.94565,,10.000000,18699.5,3.000000,1.196
Data,4416.0,  77.50,-46.85, 0.00,  7.62,340.53, 40.52664,-104.94569,,10.000000,18703.8,3.000000,1.194
Data,4417.0,  77.43,-46.85, 0.00,  7.50,338.03, 40.52670,-104.94572,,10.000000,18708.0,-1.000000,1.194
Data,4419.0,  77.39,-46.85, 0.00,  8.90,337.35, 40.52685,-104.94579,,10.000000,18716.6,2.000000,1.194
Data,4420.0,  77.27,-46.85, 0.00,  8.18,333.33, 40.52691,-104.94583,,10.000000,18721.4,3.000000,1.198
Data,4421.0,  77.23,-46.85, 0.00,  7.50,328.62, 40.52697,-104.94588,,10.000000,18726.4,0.000000,1.196
Data,4422.0,  77.19,-46.85, 0.00,  7.09,323.08, 40.52703,-104.94593,,10.000000,18729.9,-7.000000,1.196
Data,4423.0,  77.12,-46.85, 0.00,  7.33,318.52, 40.52708,-104.94598,,10.000000,18735.1,-4.000000,1.194
Data,4424.0,  77.05,-46.85, 0.00,  7.61,322.97, 40.52713,-104.94604,,10.000000,18740.0,3.000000,1.194
Data,4425.0,  77.01,-46.85, 0.00,  6.98,319.82, 40.52718,-104.94609,,10.000000,18744.6,2.000000,1.196
Data,4426.0,  76.99,-46.85, 0.00,  6.74,322.52, 40.52723,-104.94614,,10.000000,18748.8,-1.000000,1.196
Data,4427.0,  76.91,-46.85, 0.00,  5.79,322.44, 40.52727,-104.94618,,10.000000,18752.7,-9.000000,1.198
Data,4428.0,  76.87,-46.85, 0.00,  7.09,327.04, 40.52732,-104.94623,,10.000000,18757.5,-2.000000,1.194
Data,4429.0,  76.82,-46.85, 0.00,  7.46,326.60, 40.52738,-104.94628,,10.000000,18761.2,3.000000,1.194
Data,4430.0,  76.77,-46.85, 0.00,  6.44,325.61, 40.52743,-104.94632,,10.000000,18766.2,2.000000,1.191
Data,4431.0,  76.69,-46.85, 0.00,  5.90,321.72, 40.52747,-104.94637,,10.000000,18770.5,-1.000000,1.196
Data,4432.0,  76.70,-46.85, 0.00,  5.21,321.51, 40.52751,-104.94641,,10.000000,18774.8,-4.000000,1.198
Data,4434.0,  76.58,-46.85, 0.00,  5.93,324.20, 40.52759,-104.94649,,10.000000,18784.0,-2.000000,1.183
Data,4435.0,  76.48,-46.85, 0.00,  5.52,322.01, 40.52763,-104.94653,,10.000000,18788.8,2.000000,1.196
Data,4436.0,  76.45,-46.85, 0.00,  5.07,322.83, 40.52767,-104.94657,,10.000000,18794.0,3.000000,1.196
Data,4437.0,  76.44,-46.85, 0.00,  5.82,316.24, 40.52770,-104.94661,,10.000000,18798.2,3.000000,1.191
Data,4438.0,  76.38,-46.85, 0.00,  6.69,311.70, 40.52774,-104.94666,,10.000000,18803.3,0.000000,1.196
Data,4439.0,  76.30,-46.85, 0.00,  7.26,310.29, 40.52778,-104.94673,,10.000000,18807.8,-3.000000,1.198
Data,4440.0,  76.21,-46.85, 0.00,  6.41,301.73, 40.52781,-104.94679,,10.000000,18812.6,-4.000000,1.198
Data,4441.0,  76.18,-46.85, 0.00,  5.96,300.04, 40.52784,-104.94686,,10.000000,18816.7,-5.000000,1.194
Data,4442.0,  76.12,-46.85, 0.00,  6.13,301.94, 40.52787,-104.94692,,10.000000,18821.0,-5.000000,1.194
Data,4443.0,  76.10,-46.85, 0.00,  5.99,304.19, 40.52790,-104.94697,,10.000000,18825.1,-5.000000,1.196
Data,4444.0,  76.02,-46.85, 0.00,  5.76,305.69, 40.52793,-104.94703,,10.000000,18830.2,-5.000000,1.198
Data,4445.0,  75.97,-46.85, 0.00,  4.76,304.40, 40.52796,-104.94708,,10.000000,18834.6,-3.000000,1.194
Data,4446.0,  75.91,-46.85, 0.00,  4.59,301.82, 40.52798,-104.94713,,10.000000,18838.5,-1.000000,1.194
Data,4447.0,  75.87,-46.85, 0.00,  5.06,300.80, 40.52800,-104.94718,,10.000000,18843.7,2.000000,1.196
Data,4448.0,  75.81,-46.85, 0.00,  5.67,300.08, 40.52802,-104.94724,,10.000000,18848.3,3.000000,1.196
Data,4449.0,  75.75,-46.85, 0.00,  5.12,298.42, 40.52805,-104.94730,,10.000000,18853.8,4.000000,1.194
Data,4450.0,  75.71,-46.85, 0.00,  5.11,291.44, 40.52807,-104.94735,,10.000000,18858.1,3.000000,1.194
Data,4451.0,  75.65,-46.85, 0.00,  5.37,283.88, 40.52807,-104.94741,,10.000000,18862.0,3.000000,1.196
Data,4452.0,  75.57,-46.82, 0.00,  5.97,280.16, 40.52808,-104.94748,,10.000000,18866.3,4.000000,1.196
Data,4453.0,  75.49,-46.79, 0.00,  6.73,280.75, 40.52809,-104.94755,,10.000000,18870.5,3.000000,1.196
Data,4454.0,  75.48,-46.82, 0.00,  6.70,280.47, 40.52810,-104.94763,,10.000000,18874.3,3.000000,1.191
Data,4455.0,  75.42,-46.79, 0.00,  5.50,279.16, 40.52811,-104.94770,,10.000000,18879.0,3.000000,1.198
Data,4456.0,  75.38,-46.75, 0.00,  4.89,277.46, 40.52811,-104.94776,,10.000000,18882.8,3.000000,1.198
Data,4457.0,  75.39,-46.73, 0.00,  4.21,280.54, 40.52812,-104.94781,,10.000000,18886.6,3.000000,1.194
Data,4458.0,  75.31,-46.69, 0.00,  4.59,287.91, 40.52813,-104.94785,,10.000000,18891.5,3.000000,1.194
Data,4459.0,  75.26,-46.63, 0.00,  4.60,291.32, 40.52815,-104.94790,,10.000000,18895.2,2.000000,1.196
Data,4460.0,  75.20,-46.61, 0.00,  4.20,291.71, 40.52817,-104.94795,,10.000000,18899.9,2.000000,1.196
Data,4461.0,  75.15,-46.58, 0.00,  4.31,289.92, 40.52818,-104.94799,,10.000000,18904.6,1.000000,1.191
Data,4462.0,  75.10,-46.57, 0.00,  5.68,287.72, 40.52819,-104.94805,,10.000000,18910.0,1.000000,1.191
Data,4463.0,  75.03,-46.57, 0.00,  6.85,286.09, 40.52820,-104.94812,,10.000000,18914.8,0.000000,1.196
Data,4464.0,  75.05,-46.59, 0.00,  6.64,285.13, 40.52822,-104.94819,,10.000000,18919.3,0.000000,1.198
Data,4465.0,  74.95,-46.58, 0.00,  6.56,274.57, 40.52822,-104.94827,,10.000000,18923.8,-1.000000,1.191
Data,4466.0,  74.92,-46.54, 0.00,  6.27,274.12, 40.52823,-104.94834,,10.000000,18928.0,-1.000000,1.196
Data,4467.0,  74.84,-46.54, 0.00,  6.15,277.56, 40.52824,-104.94842,,10.000000,18932.6,-1.000000,1.196
Data,4468.0,  74.81,-46.52, 0.00,  6.56,282.06, 40.52825,-104.94849,,10.000000,18937.0,-1.000000,1.191
Data,4469.0,  74.77,-46.48, 0.00,  5.69,281.91, 40.52826,-104.94856,,10.000000,18941.5,0.000000,1.191
Data,4470.0,  74.70,-46.46, 0.00,  4.73,280.22, 40.52827,-104.94862,,10.000000,18945.9,0.000000,1.185
Data,4471.0,  74.70,-46.43, 0.00,  4.54,276.87, 40.52828,-104.94867,,10.000000,18950.1,1.000000,1.185
Data,4472.0,  74.62,-46.41, 0.00,  5.11,277.97, 40.52828,-104.94873,,10.000000,18955.0,1.000000,1.194
Data,4473.0,  74.60,-46.42, 0.00,  6.19,277.35, 40.52829,-104.94880,,10.000000,18959.2,2.000000,1.198
Data,4474.0,  74.52,-46.38, 0.00,  6.68,277.37, 40.52829,-104.94887,,10.000000,18963.3,2.000000,1.191
Data,4475.0,  74.45,-46.37, 0.00,  6.85,274.26, 40.52830,-104.94895,,9.000000,18968.7,3.000000,1.194
Data,4476.0,  74.40,-46.36, 0.00,  6.94,273.58, 40.52830,-104.94903,,10.000000,18973.3,4.000000,1.194
Data,4477.0,  74.36,-46.35, 0.00,  7.54,285.27, 40.52831,-104.94911,,10.000000,18978.3,3.000000,1.196
Data,4478.0,  74.35,-46.34, 0.00,  8.20,294.44, 40.52834,-104.94920,,10.000000,18981.8,2.000000,1.191
Data,4479.0,  74.28,-46.30, 0.00,  7.47,303.80, 40.52838,-104.94928,,10.000000,18985.4,0.000000,1.191
Data,4480.0,  74.22,-46.31, 0.00,  6.39,305.73, 40.52841,-104.94935,,10.000000,18989.6,-4.000000,1.191
Data,4482.0,  74.10,-46.29, 0.00,  6.28,307.25, 40.52848,-104.94946,,9.000000,18999.0,-6.000000,1.189
Data,4483.0,  74.07,-46.30, 0.00,  6.66,309.34, 40.52852,-104.94951,,10.000000,19003.3,-4.000000,1.194
Data,4484.0,  74.03,-46.26, 0.00,  6.11,303.45, 40.52854,-104.94957,,10.000000,19008.1,-1.000000,1.191
Data,4485.0,  73.93,-46.26, 0.00,  5.99,296.55, 40.52856,-104.94964,,10.000000,19012.4,2.000000,1.196
Data,4486.0,  73.92,-46.22, 0.00,  6.60,293.42, 40.52858,-104.94971,,10.000000,19017.7,3.000000,1.196
Data,4487.0,  73.84,-46.21, 0.00,  7.54,297.90, 40.52861,-104.94979,,10.000000,19022.4,4.000000,1.194
Data,4488.0,  73.83,-46.19, 0.00,  8.82,303.49, 40.52865,-104.94987,,10.000000,19027.2,2.000000,1.191
Data,4489.0,  73.77,-46.19, 0.00,  8.39,309.76, 40.52870,-104.94995,,10.000000,19031.3,-1.000000,1.196
Data,4490.0,  73.72,-46.15, 0.00,  7.43,312.63, 40.52874,-104.95002,,10.000000,19036.0,-8.000000,1.196
Data,4492.0,  73.57,-46.10, 0.00,  6.14,311.33, 40.52882,-104.95013,,10.000000,19044.6,-7.000000,1.191
Data,4493.0,  73.50,-46.09, 0.00,  6.21,312.45, 40.52886,-104.95019,,10.000000,19048.9,-5.000000,1.196
Data,4494.0,  73.46,-46.09, 0.00,  5.77,310.06, 40.52889,-104.95024,,10.000000,19053.2,0.000000,1.196
Data,4495.0,  73.42,-46.09, 0.00,  5.37,306.45, 40.52892,-104.95029,,10.000000,19058.5,3.000000,1.191
Data,4496.0,  73.36,-46.06, 0.00,  5.58,306.05, 40.52895,-104.95035,,10.000000,19063.1,3.000000,1.196
Data,4497.0,  73.35,-46.04, 0.00,  6.95,313.76, 40.52899,-104.95040,,10.000000,19068.2,4.000000,1.196
Data,4498.0,  73.29,-46.02, 0.00,  8.27,317.49, 40.52904,-104.95046,,10.000000,19072.4,3.000000,1.191
Data,4499.0,  73.23,-46.03, 0.00,  8.25,320.36, 40.52909,-104.95053,,10.000000,19076.3,1.000000,1.194
Data,4500.0,  73.20,-46.01, 0.00,  7.18,321.00, 40.52915,-104.95058,,10.000000,19081.5,-1.000000,1.194
Data,4501.0,  73.18,-45.99, 0.00,  6.48,321.60, 40.52920,-104.95063,,10.000000,19085.8,-5.000000,1.191
Data,4504.0,  72.97,-45.94, 0.00,  6.03,323.51, 40.52933,-104.95076,,10.000000,19098.4,-5.000000,1.194
Data,4505.0,  72.91,-45.93, 0.00,  5.17,325.76, 40.52937,-104.95079,,10.000000,19103.1,-2.000000,1.191
Data,4506.0,  72.85,-45.94, 0.00,  4.69,328.47, 40.52941,-104.95082,,10.000000,19107.2,2.000000,1.196
Data,4508.0,  72.78,-45.91, 0.00,  7.42,321.15, 40.52950,-104.95090,,10.000000,19119.1,3.000000,1.189
Data,4509.0,  72.73,-45.89, 0.00,  7.81,322.43, 40.52955,-104.95096,,10.000000,19123.4,-1.000000,1.185
Data,4511.0,  72.62,-45.86, 0.00,  7.59,322.17, 40.52966,-104.95107,,10.000000,19132.2,-8.000000,1.191
Data,4512.0,  72.59,-45.84, 0.00,  7.75,315.43, 40.52971,-104.95113,,10.000000,19136.0,-7.000000,1.194
Data,4513.0,  72.53,-45.82, 0.00,  7.93,320.59, 40.52976,-104.95120,,10.000000,19140.0,-8.000000,1.196
Data,4515.0,  72.50,-45.75, 0.00,  5.17,324.60, 40.52986,-104.95129,,10.000000,19149.2,-5.000000,1.196
Data,4516.0,  72.41,-45.76, 0.00,  4.29,329.78, 40.52989,-104.95131,,10.000000,19153.1,-2.000000,1.196
Data,4517.0,  72.39,-45.80, 0.00,  4.84,334.23, 40.52993,-104.95133,,10.000000,19157.5,-3.000000,1.196
