FileFormat,CSV
Year,2021
Month,06
Day,25
Hour,17
Minute,38
Second,00
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"1838"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,temp,RH,Speed,Direction,Latitude,Longitude,gpsalt,sats
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m
Data,3637.0,  93.16,-45.42, 0.00,  9.15,347.41, 40.65673,-104.77885,17371.6, 9
Data,3638.0,  93.06,-45.42, 0.00,  9.21,347.48, 40.65681,-104.77888,17376.3, 9
Data,3639.0,  93.04,-45.43, 0.00,  9.83,351.64, 40.65690,-104.77890,17381.5, 9
Data,3640.0,  92.92,-45.42, 0.00,  9.95,353.63, 40.65698,-104.77891,17385.5, 9
Data,3641.0,  92.91,-45.43, 0.00,  9.80,354.91, 40.65707,-104.77892,17389.8, 9
Data,3642.0,  92.78,-45.42, 0.00,  9.50,353.23, 40.65716,-104.77893,17394.4, 9
Data,3643.0,  92.73,-45.41, 0.00,  9.10,355.45, 40.65724,-104.77894,17399.9, 9
Data,3644.0,  92.67,-45.42, 0.00,  9.39,357.68, 40.65732,-104.77895,17404.4, 9
Data,3645.0,  92.61,-45.42, 0.00,  9.04,359.13, 40.65740,-104.77895,17408.0, 9
Data,3646.0,  92.54,-45.40, 0.00,  8.52,359.20, 40.65748,-104.77895,17413.1, 9
Data,3647.0,  92.49,-45.43, 0.00,  8.22,357.72, 40.65756,-104.77895,17417.3, 9
Data,3648.0,  92.43,-45.42, 0.00,  8.65,358.29, 40.65763,-104.77896,17421.6, 9
Data,3649.0,  92.41,-45.42, 0.00,  8.82,358.39, 40.65771,-104.77896,17426.3, 9
Data,3650.0,  92.32,-45.42, 0.00,  8.94,354.51, 40.65779,-104.77897,17431.1, 9
Data,3651.0,  92.24,-45.44, 0.00,  8.67,353.32, 40.65787,-104.77898,17435.5, 9
Data,3652.0,  92.20,-45.46, 0.00,  8.61,354.75, 40.65794,-104.77899,17440.4, 9
Data,3653.0,  92.11,-45.44, 0.00,  8.59,358.03, 40.65802,-104.77900,17444.9, 9
Data,3654.0,  92.08,-45.43, 0.00,  8.27,358.61, 40.65810,-104.77900,17448.7, 9
Data,3655.0,  92.00,-45.42, 0.00,  7.98,356.94, 40.65817,-104.77900,17454.1, 9
Data,3656.0,  91.90,-45.41, 0.00,  7.74,354.24, 40.65824,-104.77901,17458.6, 9
Data,3659.0,  91.73,-45.42, 0.00,  8.22,358.94, 40.65846,-104.77902,17473.6, 9
Data,3660.0,  91.70,-45.44, 0.00,  8.45,358.74, 40.65853,-104.77902,17478.2, 9
Data,3661.0,  91.64,-45.43, 0.00,  9.01,359.84, 40.65861,-104.77902,17482.8, 9
Data,3662.0,  91.56,-45.40, 0.00,  9.30,  1.12, 40.65870,-104.77902,17487.4, 9
Data,3663.0,  91.49,-45.39, 0.00,  9.24,359.90, 40.65878,-104.77902,17492.1, 9
Data,3664.0,  91.42,-45.35, 0.00,  9.37,357.91, 40.65886,-104.77902,17496.9, 9
Data,3665.0,  91.29,-45.39, 0.00,  9.08,359.37, 40.65894,-104.77903,17501.6, 9
Data,3667.0,  91.23,-45.40, 0.00,  8.31,  0.89, 40.65909,-104.77902,17511.5, 9
Data,3668.0,  91.17,-45.40, 0.00,  8.39,  0.49, 40.65917,-104.77902,17517.2, 9
Data,3669.0,  91.12,-45.40, 0.00,  8.28,  0.30, 40.65925,-104.77902,17521.5, 9
Data,3670.0,  91.01,-45.36, 0.00,  8.30,  4.23, 40.65932,-104.77902,17525.7, 9
Data,3671.0,  90.96,-45.32, 0.00,  8.66,  6.39, 40.65940,-104.77901,17530.6, 8
Data,3672.0,  90.90,-45.30, 0.00,  9.19,  8.39, 40.65947,-104.77899,17535.9, 9
Data,3673.0,  90.82,-45.28, 0.00,  9.40,  7.38, 40.65956,-104.77898,17539.7, 9
Data,3674.0,  90.71,-45.30, 0.00,  9.11,  8.40, 40.65964,-104.77896,17544.4, 9
Data,3676.0,  90.64,-45.33, 0.00,  8.80,  2.83, 40.65980,-104.77895,17554.6, 9
Data,3677.0,  90.56,-45.33, 0.00,  8.55,  2.71, 40.65988,-104.77894,17558.5, 9
Data,3678.0,  90.41,-45.31, 0.00,  8.68,  4.84, 40.65996,-104.77893,17563.2, 9
Data,3679.0,  90.37,-45.29, 0.00,  8.51,  6.41, 40.66003,-104.77892,17568.7, 9
Data,3680.0,  90.34,-45.25, 0.00,  9.12,  7.06, 40.66011,-104.77891,17573.4, 9
Data,3681.0,  90.25,-45.21, 0.00,  9.36,  7.90, 40.66019,-104.77889,17577.4, 9
Data,3682.0,  90.19,-45.19, 0.00,  9.03,  9.57, 40.66027,-104.77888,17582.5, 9
Data,3683.0,  90.13,-45.15, 0.00,  8.96, 11.42, 40.66035,-104.77886,17586.9, 9
Data,3684.0,  90.07,-45.17, 0.00,  9.47, 10.79, 40.66043,-104.77884,17591.9, 9
Data,3685.0,  89.93,-45.20, 0.00,  9.85,  8.42, 40.66052,-104.77882,17597.0, 9
Data,3690.0,  89.56,-45.24, 0.00, 10.04,  6.65, 40.66096,-104.77875,17621.8, 9
Data,3691.0,  89.55,-45.23, 0.00,  9.71,  7.49, 40.66105,-104.77873,17626.8, 9
Data,3692.0,  89.44,-45.27, 0.00,  9.67, 10.44, 40.66114,-104.77871,17631.1, 9
Data,3693.0,  89.39,-45.31, 0.00, 10.67, 13.89, 40.66122,-104.77868,17636.8, 9
Data,3694.0,  89.30,-45.32, 0.00, 10.93, 15.30, 40.66132,-104.77865,17641.4, 9
Data,3695.0,  89.24,-45.36, 0.00, 11.14, 18.51, 40.66142,-104.77861,17646.6, 9
Data,3697.0,  89.12,-45.40, 0.00, 11.46, 21.16, 40.66160,-104.77852,17657.0, 9
Data,3698.0,  89.01,-45.35, 0.00, 12.09, 21.57, 40.66170,-104.77847,17661.9, 9
Data,3699.0,  88.90,-45.35, 0.00, 12.19, 23.29, 40.66180,-104.77841,17667.2, 9
Data,3700.0,  88.89,-45.36, 0.00, 12.03, 23.94, 40.66190,-104.77835,17672.5, 9
Data,3701.0,  88.79,-45.45, 0.00, 12.30, 24.75, 40.66200,-104.77830,17678.3, 9
Data,3703.0,  88.64,-45.48, 0.00, 12.11, 24.77, 40.66220,-104.77818,17688.3, 9
Data,3704.0,  88.64,-45.47, 0.00, 11.61, 28.75, 40.66230,-104.77811,17694.3, 9
Data,3705.0,  88.56,-45.46, 0.00, 11.07, 29.92, 40.66239,-104.77805,17698.6, 9
Data,3706.0,  88.49,-45.43, 0.00, 10.66, 30.49, 40.66247,-104.77799,17703.8, 9
Data,3707.0,  88.40,-45.41, 0.00, 10.57, 30.47, 40.66255,-104.77792,17709.4, 9
Data,3708.0,  88.39,-45.40, 0.00, 10.21, 31.73, 40.66263,-104.77786,17714.9, 9
Data,3709.0,  88.28,-45.39, 0.00,  9.82, 35.36, 40.66271,-104.77780,17720.4, 8
Data,3710.0,  88.21,-45.36, 0.00, 10.24, 36.69, 40.66278,-104.77773,17725.7, 8
Data,3711.0,  88.15,-45.36, 0.00, 10.59, 39.74, 40.66286,-104.77765,17730.5, 8
Data,3712.0,  88.06,-45.34, 0.00, 11.06, 44.29, 40.66293,-104.77757,17735.7, 9
Data,3713.0,  88.03,-45.31, 0.00, 11.73, 47.38, 40.66300,-104.77747,17740.4, 9
Data,3714.0,  87.95,-45.30, 0.00, 12.51, 49.06, 40.66308,-104.77737,17744.7, 8
Data,3715.0,  87.89,-45.30, 0.00, 12.89, 46.75, 40.66315,-104.77726,17749.8, 8
Data,3721.0,  87.47,-45.28, 0.00,  8.94, 43.08, 40.66361,-104.77668,17780.8, 9
Data,3722.0,  87.41,-45.27, 0.00,  8.32, 45.46, 40.66367,-104.77661,17785.9, 9
Data,3723.0,  87.33,-45.27, 0.00,  8.05, 45.57, 40.66372,-104.77654,17790.3, 9
Data,3725.0,  87.19,-45.25, 0.00,  8.51, 41.89, 40.66383,-104.77641,17801.4, 9
Data,3726.0,  87.13,-45.21, 0.00,  9.25, 45.80, 40.66389,-104.77634,17806.4, 9
Data,3727.0,  87.02,-45.23, 0.00,  9.97, 48.95, 40.66394,-104.77625,17811.2, 9
Data,3728.0,  87.01,-45.19, 0.00, 11.25, 51.15, 40.66400,-104.77616,17817.2, 9
Data,3729.0,  86.93,-45.17, 0.00, 11.62, 51.64, 40.66407,-104.77605,17820.8, 9
Data,3730.0,  86.91,-45.14, 0.00, 11.84, 54.73, 40.66413,-104.77594,17824.9, 9
Data,3731.0,  86.76,-45.13, 0.00, 11.56, 56.59, 40.66418,-104.77583,17830.0, 9
Data,3732.0,  86.70,-45.17, 0.00, 10.99, 57.73, 40.66424,-104.77572,17835.8, 9
Data,3733.0,  86.60,-45.15, 0.00, 10.56, 59.13, 40.66429,-104.77561,17840.8, 9
Data,3734.0,  86.50,-45.14, 0.00,  9.61, 61.28, 40.66433,-104.77551,17845.8, 9
Data,3735.0,  86.49,-45.11, 0.00,  8.37, 64.31, 40.66437,-104.77542,17850.7, 9
Data,3737.0,  86.40,-45.11, 0.00,  7.23, 64.27, 40.66443,-104.77525,17861.3, 9
Data,3738.0,  86.31,-45.08, 0.00,  7.34, 63.09, 40.66446,-104.77517,17866.3, 9
Data,3739.0,  86.28,-45.05, 0.00,  7.15, 64.29, 40.66448,-104.77509,17871.3, 9
Data,3740.0,  86.18,-45.05, 0.00,  6.88, 66.73, 40.66451,-104.77502,17876.5, 9
Data,3741.0,  86.16,-45.05, 0.00,  7.50, 67.29, 40.66454,-104.77494,17881.6, 9
Data,3742.0,  86.12,-45.00, 0.00,  7.66, 65.51, 40.66456,-104.77486,17885.8, 9
Data,3743.0,  86.04,-45.01, 0.00,  7.51, 66.17, 40.66459,-104.77477,17890.3, 9
Data,3744.0,  85.95,-45.04, 0.00,  7.43, 70.91, 40.66462,-104.77469,17895.8, 9
Data,3745.0,  85.91,-45.06, 0.00,  7.61, 72.27, 40.66464,-104.77461,17900.1, 9
Data,3747.0,  85.72,-44.97, 0.00,  7.50, 71.38, 40.66468,-104.77444,17911.0, 9
Data,3748.0,  85.65,-44.94, 0.00,  7.46, 76.27, 40.66470,-104.77435,17916.2, 9
Data,3749.0,  85.61,-44.93, 0.00,  7.26, 86.55, 40.66471,-104.77427,17921.5, 9
Data,3750.0,  85.57,-44.91, 0.00,  7.23, 90.34, 40.66471,-104.77418,17926.3, 9
Data,3751.0,  85.53,-44.86, 0.00,  6.60, 92.15, 40.66471,-104.77410,17931.2, 9
Data,3752.0,  85.43,-44.88, 0.00,  6.32, 93.05, 40.66470,-104.77403,17935.7, 9
Data,3753.0,  85.38,-44.86, 0.00,  6.72, 96.68, 40.66470,-104.77395,17941.6, 9
Data,3754.0,  85.30,-44.82, 0.00,  6.91, 95.80, 40.66469,-104.77387,17946.7, 9
Data,3755.0,  85.24,-44.84, 0.00,  6.74, 89.64, 40.66469,-104.77379,17952.1, 9
Data,3756.0,  85.21,-44.79, 0.00,  6.36, 85.10, 40.66469,-104.77371,17957.3, 9
Data,3757.0,  85.09,-44.76, 0.00,  6.35, 85.90, 40.66470,-104.77364,17962.6, 9
Data,3758.0,  85.05,-44.71, 0.00,  7.02, 83.17, 40.66470,-104.77356,17968.0, 9
Data,3759.0,  84.97,-44.69, 0.00,  7.15, 85.99, 40.66471,-104.77347,17972.1, 9
Data,3760.0,  84.96,-44.66, 0.00,  7.07, 90.54, 40.66471,-104.77339,17976.7, 9
Data,3762.0,  84.78,-44.60, 0.00,  6.92,100.81, 40.66470,-104.77323,17987.4, 9
Data,3763.0,  84.75,-44.57, 0.00,  7.11,105.36, 40.66468,-104.77315,17992.2, 9
Data,3764.0,  84.69,-44.55, 0.00,  7.09,104.21, 40.66467,-104.77307,17996.9, 9
Data,3765.0,  84.53,-44.55, 0.00,  7.01,101.13, 40.66465,-104.77298,18002.3, 9
Data,3766.0,  84.49,-44.50, 0.00,  7.08, 98.72, 40.66464,-104.77290,18007.0, 9
Data,3767.0,  84.49,-44.44, 0.00,  6.92, 99.48, 40.66463,-104.77282,18011.9, 9
Data,3768.0,  84.37,-44.39, 0.00,  7.00, 97.72, 40.66462,-104.77274,18016.7, 9
Data,3769.0,  84.34,-44.35, 0.00,  7.49, 92.45, 40.66462,-104.77265,18022.3, 9
Data,3770.0,  84.27,-44.31, 0.00,  7.63, 88.62, 40.66462,-104.77256,18027.0, 9
Data,3771.0,  84.16,-44.32, 0.00,  7.85, 89.94, 40.66462,-104.77247,18031.4, 9
Data,3774.0,  84.00,-44.23, 0.00,  7.93, 92.91, 40.66460,-104.77220,18046.7, 9
Data,3775.0,  83.93,-44.19, 0.00,  7.72, 95.37, 40.66460,-104.77210,18051.9, 9
Data,3776.0,  83.85,-44.15, 0.00,  7.22, 96.56, 40.66459,-104.77202,18057.7, 9
Data,3777.0,  83.78,-44.13, 0.00,  6.98, 98.24, 40.66458,-104.77194,18062.2, 9
Data,3778.0,  83.68,-44.10, 0.00,  7.02, 96.72, 40.66457,-104.77185,18066.9, 9
Data,3779.0,  83.63,-44.06, 0.00,  7.10, 95.74, 40.66457,-104.77177,18072.4, 9
Data,3780.0,  83.57,-44.00, 0.00,  7.06, 99.17, 40.66456,-104.77169,18077.9, 9
Data,3781.0,  83.50,-43.98, 0.00,  7.03, 98.95, 40.66455,-104.77160,18082.5, 9
Data,3782.0,  83.45,-43.94, 0.00,  7.43, 94.98, 40.66454,-104.77152,18087.8, 9
Data,3783.0,  83.39,-43.88, 0.00,  7.76, 91.75, 40.66453,-104.77143,18092.5, 9
Data,3784.0,  83.32,-43.85, 0.00,  7.56, 89.47, 40.66453,-104.77134,18097.7, 9
Data,3785.0,  83.25,-43.81, 0.00,  7.29, 90.34, 40.66453,-104.77125,18102.9, 9
Data,3786.0,  83.17,-43.79, 0.00,  7.19, 88.66, 40.66453,-104.77117,18107.6, 9
Data,3787.0,  83.14,-43.76, 0.00,  7.33, 87.53, 40.66454,-104.77109,18112.6, 9
Data,3789.0,  82.95,-43.69, 0.00,  6.75, 94.07, 40.66453,-104.77092,18122.4, 9
Data,3790.0,  82.96,-43.62, 0.00,  6.39,101.13, 40.66453,-104.77085,18127.7, 9
Data,3791.0,  82.80,-43.56, 0.00,  6.60,101.60, 40.66451,-104.77077,18132.3, 9
Data,3792.0,  82.81,-43.55, 0.00,  7.08,100.22, 40.66450,-104.77069,18137.9, 9
Data,3793.0,  82.74,-43.50, 0.00,  7.70, 99.91, 40.66449,-104.77061,18142.9, 9
Data,3794.0,  82.68,-43.46, 0.00,  8.04,104.06, 40.66448,-104.77051,18148.9, 9
Data,3795.0,  82.61,-43.41, 0.00,  8.01,103.53, 40.66446,-104.77042,18153.2, 9
Data,3796.0,  82.57,-43.38, 0.00,  8.49,103.32, 40.66444,-104.77033,18157.1, 9
Data,3797.0,  82.50,-43.35, 0.00,  8.94,103.71, 40.66442,-104.77022,18162.4, 9
Data,3799.0,  82.36,-43.33, 0.00,  7.67,102.72, 40.66438,-104.77003,18171.2, 9
Data,3800.0,  82.33,-43.29, 0.00,  6.70,102.04, 40.66437,-104.76995,18176.2, 9
Data,3801.0,  82.25,-43.25, 0.00,  6.60,102.38, 40.66436,-104.76987,18181.0, 9
Data,3802.0,  82.21,-43.25, 0.00,  6.59,103.16, 40.66434,-104.76979,18187.0, 9
Data,3803.0,  82.16,-43.21, 0.00,  6.79,103.56, 40.66433,-104.76971,18192.5, 9
Data,3804.0,  82.08,-43.17, 0.00,  6.51,102.77, 40.66431,-104.76964,18197.5, 9
Data,3806.0,  81.94,-43.13, 0.00,  7.22,105.94, 40.66428,-104.76949,18208.7, 9
Data,3807.0,  81.89,-43.11, 0.00,  8.04,105.98, 40.66427,-104.76940,18213.8, 9
Data,3808.0,  81.84,-43.11, 0.00,  9.32,106.36, 40.66424,-104.76930,18218.8, 9
Data,3809.0,  81.75,-43.10, 0.00,  9.21, 99.95, 40.66422,-104.76919,18224.9, 9
Data,3810.0,  81.70,-43.07, 0.00,  9.14, 97.28, 40.66421,-104.76908,18229.9, 9
Data,3811.0,  81.64,-43.04, 0.00,  9.08, 99.53, 40.66420,-104.76898,18235.0, 9
Data,3812.0,  81.56,-42.99, 0.00,  8.45,104.60, 40.66418,-104.76888,18240.6, 9
Data,3813.0,  81.51,-43.02, 0.00,  7.86,109.92, 40.66416,-104.76879,18245.5, 9
Data,3814.0,  81.44,-43.01, 0.00,  7.39,112.82, 40.66414,-104.76871,18251.3, 9
Data,3815.0,  81.39,-42.98, 0.00,  7.23,114.71, 40.66411,-104.76863,18256.4, 9
Data,3816.0,  81.30,-42.97, 0.00,  7.05,122.02, 40.66408,-104.76855,18262.1, 9
Data,3817.0,  81.21,-43.01, 0.00,  7.10,124.55, 40.66404,-104.76848,18267.0, 9
Data,3818.0,  81.13,-43.07, 0.00,  6.30,121.64, 40.66401,-104.76841,18272.6, 9
Data,3820.0,  81.05,-43.05, 0.00,  5.48,117.61, 40.66396,-104.76829,18282.1, 9
Data,3821.0,  80.96,-43.01, 0.00,  5.63,115.15, 40.66394,-104.76823,18287.1, 9
Data,3822.0,  80.92,-42.97, 0.00,  5.81,107.14, 40.66393,-104.76817,18292.5, 9
Data,3823.0,  80.87,-42.95, 0.00,  5.33,102.34, 40.66392,-104.76810,18298.0, 9
Data,3824.0,  80.73,-43.02, 0.00,  5.16, 97.86, 40.66391,-104.76804,18302.4, 9
Data,3826.0,  80.61,-43.05, 0.00,  5.21, 93.67, 40.66391,-104.76792,18311.5, 9
Data,3827.0,  80.59,-43.09, 0.00,  4.68, 91.62, 40.66391,-104.76786,18317.0, 9
Data,3828.0,  80.51,-43.05, 0.00,  3.87, 87.56, 40.66392,-104.76781,18321.5, 9
Data,3829.0,  80.51,-43.04, 0.00,  3.78, 92.17, 40.66391,-104.76777,18326.4, 9
Data,3830.0,  80.41,-43.04, 0.00,  3.97, 94.67, 40.66391,-104.76772,18331.2, 9
Data,3831.0,  80.33,-43.05, 0.00,  3.73, 98.14, 40.66390,-104.76768,18336.0, 9
Data,3832.0,  80.30,-43.03, 0.00,  3.54,100.24, 40.66390,-104.76763,18340.8, 9
Data,3833.0,  80.26,-43.03, 0.00,  3.99, 99.27, 40.66389,-104.76759,18346.2, 9
Data,3834.0,  80.17,-43.03, 0.00,  4.38, 98.32, 40.66389,-104.76754,18351.3, 9
Data,3835.0,  80.12,-43.05, 0.00,  4.07, 93.42, 40.66389,-104.76749,18356.3, 9
Data,3836.0,  80.10,-43.02, 0.00,  3.65, 89.10, 40.66389,-104.76745,18361.8, 9
Data,3837.0,  80.07,-43.03, 0.00,  3.34, 84.36, 40.66389,-104.76740,18366.2, 9
Data,3838.0,  79.94,-43.04, 0.00,  3.57, 76.82, 40.66390,-104.76736,18371.4, 9
Data,3839.0,  79.94,-42.99, 0.00,  3.71, 77.30, 40.66391,-104.76732,18376.3, 9
Data,3840.0,  79.86,-43.01, 0.00,  3.06, 79.36, 40.66391,-104.76728,18381.2, 9
Data,3841.0,  79.77,-42.99, 0.00,  2.52, 87.86, 40.66391,-104.76725,18386.3, 9
Data,3842.0,  79.75,-42.98, 0.00,  2.56, 95.73, 40.66391,-104.76723,18391.2, 9
Data,3843.0,  79.69,-42.95, 0.00,  2.85,106.59, 40.66390,-104.76720,18396.2, 9
Data,3844.0,  79.64,-42.94, 0.00,  2.95,116.60, 40.66388,-104.76717,18401.2, 9
Data,3845.0,  79.56,-42.91, 0.00,  2.61,122.08, 40.66387,-104.76714,18406.1, 9
Data,3846.0,  79.54,-42.90, 0.00,  2.59,125.01, 40.66386,-104.76712,18410.5, 9
Data,3847.0,  79.40,-42.87, 0.00,  2.69,119.31, 40.66384,-104.76709,18415.7, 9
Data,3848.0,  79.36,-42.86, 0.00,  2.57,111.20, 40.66384,-104.76706,18420.7, 9
Data,3849.0,  79.31,-42.83, 0.00,  2.25,107.43, 40.66383,-104.76704,18425.4, 9
Data,3850.0,  79.24,-42.84, 0.00,  2.27, 98.46, 40.66383,-104.76701,18430.1, 9
Data,3851.0,  79.20,-42.83, 0.00,  2.49, 89.29, 40.66383,-104.76698,18435.0, 9
Data,3852.0,  79.13,-42.80, 0.00,  2.23, 88.69, 40.66383,-104.76696,18439.9, 9
Data,3853.0,  79.05,-42.80, 0.00,  1.57, 89.61, 40.66383,-104.76693,18444.9, 9
Data,3857.0,  78.82,-42.66, 0.00,  2.21,160.09, 40.66379,-104.76688,18464.4, 9
Data,3858.0,  78.80,-42.62, 0.00,  2.53,171.10, 40.66377,-104.76687,18469.1, 9
Data,3859.0,  78.70,-42.62, 0.00,  2.02,170.74, 40.66375,-104.76687,18474.5, 9
Data,3860.0,  78.66,-42.60, 0.00,  2.57,165.78, 40.66373,-104.76686,18479.5, 9
Data,3862.0,  78.54,-42.52, 0.00,  1.38,170.78, 40.66370,-104.76685,18489.2, 9
Data,3863.0,  78.48,-42.48, 0.00,  1.56,174.89, 40.66369,-104.76685,18493.5, 9
Data,3864.0,  78.45,-42.45, 0.00,  1.39,172.38, 40.66368,-104.76685,18498.6, 9
Data,3865.0,  78.38,-42.44, 0.00,  1.57,161.93, 40.66366,-104.76684,18503.6, 9
Data,3866.0,  78.34,-42.42, 0.00,  2.43,157.94, 40.66365,-104.76683,18509.7, 9
Data,3867.0,  78.29,-42.37, 0.00,  2.34,162.14, 40.66363,-104.76682,18514.2, 9
Data,3868.0,  78.23,-42.34, 0.00,  2.78,167.95, 40.66360,-104.76682,18518.2, 9
Data,3869.0,  78.09,-42.36, 0.00,  3.33,170.56, 40.66357,-104.76682,18523.3, 9
Data,3870.0,  78.08,-42.33, 0.00,  3.66,175.05, 40.66354,-104.76681,18528.4, 9
Data,3871.0,  78.04,-42.31, 0.00,  3.93,186.40, 40.66351,-104.76682,18534.2, 9
Data,3872.0,  77.97,-42.29, 0.00,  3.67,197.14, 40.66347,-104.76684,18538.9, 9
Data,3874.0,  77.83,-42.23, 0.00,  3.56,198.37, 40.66342,-104.76687,18549.1, 9
Data,3875.0,  77.71,-42.22, 0.00,  3.35,191.83, 40.66339,-104.76687,18553.9, 9
Data,3876.0,  77.69,-42.20, 0.00,  2.69,182.26, 40.66336,-104.76687,18558.7, 9
Data,3877.0,  77.61,-42.15, 0.00,  2.49,177.01, 40.66334,-104.76687,18563.4, 9
Data,3878.0,  77.59,-42.10, 0.00,  2.71,171.40, 40.66331,-104.76686,18568.2, 9
Data,3879.0,  77.49,-42.09, 0.00,  3.09,172.48, 40.66329,-104.76685,18573.3, 9
Data,3880.0,  77.44,-42.06, 0.00,  3.53,177.49, 40.66326,-104.76686,18579.0, 9
Data,3881.0,  77.45,-42.04, 0.00,  3.98,186.33, 40.66322,-104.76686,18583.6, 9
Data,3882.0,  77.34,-42.01, 0.00,  4.64,189.42, 40.66318,-104.76687,18587.7, 9
Data,3883.0,  77.28,-42.03, 0.00,  5.02,184.93, 40.66314,-104.76688,18593.2, 9
Data,3884.0,  77.22,-42.00, 0.00,  5.11,183.34, 40.66309,-104.76688,18598.6, 9
Data,3887.0,  77.09,-41.91, 0.00,  3.51,186.86, 40.66298,-104.76690,18613.7, 9
Data,3888.0,  77.02,-41.87, 0.00,  2.74,185.98, 40.66295,-104.76690,18618.7, 9
Data,3889.0,  76.96,-41.85, 0.00,  1.83,187.15, 40.66293,-104.76690,18624.5, 9
Data,3890.0,  76.89,-41.79, 0.00,  1.99,202.98, 40.66292,-104.76691,18629.3, 9
Data,3891.0,  76.86,-41.80, 0.00,  2.16,221.60, 40.66290,-104.76693,18634.2, 9
Data,3892.0,  76.77,-41.81, 0.00,  1.88,235.12, 40.66289,-104.76695,18639.8, 9
Data,3895.0,  76.62,-41.85, 0.00,  3.22,237.51, 40.66286,-104.76703,18653.6, 9
Data,3896.0,  76.56,-41.79, 0.00,  2.95,228.67, 40.66284,-104.76706,18659.5, 9
Data,3897.0,  76.49,-41.77, 0.00,  2.80,218.86, 40.66282,-104.76707,18663.6, 9
Data,3898.0,  76.43,-41.74, 0.00,  3.19,210.69, 40.66279,-104.76709,18667.9, 9
Data,3899.0,  76.38,-41.72, 0.00,  3.41,200.95, 40.66277,-104.76710,18672.5, 9
Data,3901.0,  76.28,-41.73, 0.00,  2.75,185.16, 40.66271,-104.76711,18682.6, 9
Data,3902.0,  76.22,-41.72, 0.00,  2.54,175.84, 40.66269,-104.76710,18687.8, 9
Data,3903.0,  76.18,-41.70, 0.00,  2.38,175.48, 40.66267,-104.76710,18692.6, 9
Data,3904.0,  76.11,-41.68, 0.00,  2.08,174.88, 40.66265,-104.76710,18697.3, 8
Data,3905.0,  76.05,-41.65, 0.00,  1.88,174.38, 40.66263,-104.76709,18701.8, 9
Data,3907.0,  75.98,-41.64, 0.00,  2.03,207.77, 40.66260,-104.76711,18711.8, 9
Data,3908.0,  75.92,-41.63, 0.00,  2.05,212.51, 40.66258,-104.76713,18716.1, 9
Data,3909.0,  75.84,-41.61, 0.00,  1.88,221.35, 40.66257,-104.76715,18721.0, 9
Data,3910.0,  75.84,-41.58, 0.00,  1.46,224.11, 40.66256,-104.76716,18726.2, 9
Data,3911.0,  75.74,-41.57, 0.00,  1.82,236.85, 40.66256,-104.76717,18731.0, 9
Data,3912.0,  75.71,-41.57, 0.00,  1.58,247.67, 40.66255,-104.76719,18736.2, 9
Data,3914.0,  75.57,-41.56, 0.00,  0.83,245.23, 40.66254,-104.76722,18746.0, 9
Data,3915.0,  75.51,-41.55, 0.00,  1.24,202.55, 40.66254,-104.76722,18750.5, 8
Data,3916.0,  75.47,-41.55, 0.00,  1.55,183.39, 40.66252,-104.76722,18756.0, 8
Data,3917.0,  75.36,-41.53, 0.00,  1.89,164.72, 40.66251,-104.76721,18760.5, 9
Data,3918.0,  75.33,-41.51, 0.00,  2.51,159.51, 40.66249,-104.76720,18766.0, 9
Data,3919.0,  75.24,-41.53, 0.00,  2.75,162.77, 40.66246,-104.76719,18771.0, 8
Data,3922.0,  75.09,-41.57, 0.00,  2.70,153.88, 40.66240,-104.76715,18786.6, 9
Data,3923.0,  75.05,-41.56, 0.00,  2.69,154.42, 40.66237,-104.76713,18791.0, 9
Data,3924.0,  74.99,-41.56, 0.00,  2.94,148.28, 40.66235,-104.76712,18795.8, 9
Data,3925.0,  74.96,-41.55, 0.00,  2.92,137.33, 40.66233,-104.76709,18801.6, 9
Data,3926.0,  74.91,-41.56, 0.00,  3.22,125.75, 40.66232,-104.76706,18805.8, 9
Data,3927.0,  74.84,-41.55, 0.00,  3.37,121.76, 40.66231,-104.76703,18810.4, 9
Data,3930.0,  74.65,-41.54, 0.00,  3.70,114.55, 40.66226,-104.76691,18825.3, 9
Data,3933.0,  74.44,-41.57, 0.00,  4.24,116.83, 40.66222,-104.76678,18839.4, 9
Data,3934.0,  74.43,-41.59, 0.00,  4.07,121.07, 40.66220,-104.76674,18844.5, 9
Data,3935.0,  74.41,-41.58, 0.00,  3.52,124.32, 40.66218,-104.76670,18849.9, 9
Data,3936.0,  74.32,-41.60, 0.00,  3.11,137.27, 40.66216,-104.76668,18856.2, 9
Data,3937.0,  74.24,-41.59, 0.00,  3.55,146.96, 40.66213,-104.76666,18861.2, 9
Data,3938.0,  74.19,-41.60, 0.00,  3.60,161.43, 40.66210,-104.76665,18866.2, 9
Data,3939.0,  74.14,-41.57, 0.00,  3.53,177.86, 40.66207,-104.76666,18871.4, 9
Data,3940.0,  74.12,-41.58, 0.00,  3.52,189.95, 40.66204,-104.76667,18875.2, 9
Data,3941.0,  74.05,-41.59, 0.00,  4.01,194.51, 40.66200,-104.76668,18880.9, 9
